problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Search in Rotated Sorted Array II,../data/formatted/buggy_codes_GPT/Search in Rotated Sorted Array II.java,../data/formatted/correct_codes/Search in Rotated Sorted Array II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Search in Rotated Sorted Array II.java,Search in Rotated Sorted Array II,,,,,0.952363175102911,0.965227793728447,0.012864618625536006
Shortest Common Supersequence,../data/formatted/buggy_codes_GPT/Shortest Common Supersequence.java,../data/formatted/correct_codes/Shortest Common Supersequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Shortest Common Supersequence.java,Shortest Common Supersequence,,,,,0.9402284159082255,0.8744777971944242,-0.06575061871380128
Shortest Subarray to be Removed to Make Array Sorted,../data/formatted/buggy_codes_GPT/Shortest Subarray to be Removed to Make Array Sorted.java,../data/formatted/correct_codes/Shortest Subarray to be Removed to Make Array Sorted.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Shortest Subarray to be Removed to Make Array Sorted.java,Shortest Subarray to be Removed to Make Array Sorted,,,,,0.9168472470432001,0.9498057591974503,0.032958512154250164
Smallest Subtree with all the Deepest Nodes,../data/formatted/buggy_codes_GPT/Smallest Subtree with all the Deepest Nodes.java,../data/formatted/correct_codes/Smallest Subtree with all the Deepest Nodes.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Smallest Subtree with all the Deepest Nodes.java,Smallest Subtree with all the Deepest Nodes,,,,,0.9350958804964833,0.9310392029301375,-0.004056677566345757
Soup Servings,../data/formatted/buggy_codes_GPT/Soup Servings.java,../data/formatted/correct_codes/Soup Servings.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Soup Servings.java,Soup Servings,,,,,0.8606596348962942,0.850252807685576,-0.010406827210718173
Spiral Matrix II,../data/formatted/buggy_codes_GPT/Spiral Matrix II.java,../data/formatted/correct_codes/Spiral Matrix II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Spiral Matrix II.java,Spiral Matrix II,,,,,0.887937656304322,0.9108660156411932,0.022928359336871207
Stone Game VI,../data/formatted/buggy_codes_GPT/Stone Game VI.java,../data/formatted/correct_codes/Stone Game VI.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Stone Game VI.java,Stone Game VI,,,,,0.9197903591888154,0.9197903591888154,0.0
String Matching in an Array,../data/formatted/buggy_codes_GPT/String Matching in an Array.java,../data/formatted/correct_codes/String Matching in an Array.java,../data/formatted/debugged_GPTBuggyCodes_0_c/String Matching in an Array.java,String Matching in an Array,,,,,0.8500806482028751,0.8500806482028751,0.0
String Without AAA or BBB,../data/formatted/buggy_codes_GPT/String Without AAA or BBB.java,../data/formatted/correct_codes/String Without AAA or BBB.java,../data/formatted/debugged_GPTBuggyCodes_0_c/String Without AAA or BBB.java,String Without AAA or BBB,,,,,0.5132816732883885,0.8191738680975278,0.3058921948091393
Subsets II,../data/formatted/buggy_codes_GPT/Subsets II.java,../data/formatted/correct_codes/Subsets II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Subsets II.java,Subsets II,,,,,0.8944711122398028,0.6646245582162156,-0.22984655402358722
Sum of All Odd Length Subarrays,../data/formatted/buggy_codes_GPT/Sum of All Odd Length Subarrays.java,../data/formatted/correct_codes/Sum of All Odd Length Subarrays.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Sum of All Odd Length Subarrays.java,Sum of All Odd Length Subarrays,,,,,0.1735208303316435,0.9227982441806892,0.7492774138490457
Sum of Digits of String After Convert,../data/formatted/buggy_codes_GPT/Sum of Digits of String After Convert.java,../data/formatted/correct_codes/Sum of Digits of String After Convert.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Sum of Digits of String After Convert.java,Sum of Digits of String After Convert,,,,,0.9329554169778147,0.9406709920198961,0.007715575042081424
Sum of Scores of Built Strings,../data/formatted/buggy_codes_GPT/Sum of Scores of Built Strings.java,../data/formatted/correct_codes/Sum of Scores of Built Strings.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Sum of Scores of Built Strings.java,Sum of Scores of Built Strings,,,,,0.9545451831690177,0.6878086682315196,-0.26673651493749806
Super Egg Drop,../data/formatted/buggy_codes_GPT/Super Egg Drop.java,../data/formatted/correct_codes/Super Egg Drop.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Super Egg Drop.java,Super Egg Drop,,,,,0.9423541449350964,0.9423541449350964,0.0
Surrounded Regions,../data/formatted/buggy_codes_GPT/Surrounded Regions.java,../data/formatted/correct_codes/Surrounded Regions.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Surrounded Regions.java,Surrounded Regions,,,,,0.9636861139344004,0.8408165943536512,-0.12286951958074921
The Time When the Network Becomes Idle,../data/formatted/buggy_codes_GPT/The Time When the Network Becomes Idle.java,../data/formatted/correct_codes/The Time When the Network Becomes Idle.java,../data/formatted/debugged_GPTBuggyCodes_0_c/The Time When the Network Becomes Idle.java,The Time When the Network Becomes Idle,,,,,0.9280625228113525,0.8139293559366176,-0.11413316687473485
Total Hamming Distance,../data/formatted/buggy_codes_GPT/Total Hamming Distance.java,../data/formatted/correct_codes/Total Hamming Distance.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Total Hamming Distance.java,Total Hamming Distance,,,,,0.9008502500229345,0.9295865532688826,0.028736303245948114
Transform to Chessboard,../data/formatted/buggy_codes_GPT/Transform to Chessboard.java,../data/formatted/correct_codes/Transform to Chessboard.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Transform to Chessboard.java,Transform to Chessboard,,,,,0.9343880586835475,0.9220702991978038,-0.012317759485743651
Trim a Binary Search Tree,../data/formatted/buggy_codes_GPT/Trim a Binary Search Tree.java,../data/formatted/correct_codes/Trim a Binary Search Tree.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Trim a Binary Search Tree.java,Trim a Binary Search Tree,,,,,0.9110424358831908,0.22296421827435464,-0.6880782176088361
Two Furthest Houses With Different Colors,../data/formatted/buggy_codes_GPT/Two Furthest Houses With Different Colors.java,../data/formatted/correct_codes/Two Furthest Houses With Different Colors.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Two Furthest Houses With Different Colors.java,Two Furthest Houses With Different Colors,,,,,0.876781625627646,0.0,-0.876781625627646
Unique Number of Occurrences,../data/formatted/buggy_codes_GPT/Unique Number of Occurrences.java,../data/formatted/correct_codes/Unique Number of Occurrences.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Unique Number of Occurrences.java,Unique Number of Occurrences,,,,,0.8806620166397463,0.8473390282618449,-0.033322988377901375
Valid Palindrome II,../data/formatted/buggy_codes_GPT/Valid Palindrome II.java,../data/formatted/correct_codes/Valid Palindrome II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Valid Palindrome II.java,Valid Palindrome II,,,,,0.8679615744833735,0.8378381015060015,-0.030123472977372057
Video Stitching,../data/formatted/buggy_codes_GPT/Video Stitching.java,../data/formatted/correct_codes/Video Stitching.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Video Stitching.java,Video Stitching,,,,,0.9141665392024686,0.03774814695124648,-0.8764183922512221
Vowel Spellchecker,../data/formatted/buggy_codes_GPT/Vowel Spellchecker.java,../data/formatted/correct_codes/Vowel Spellchecker.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Vowel Spellchecker.java,Vowel Spellchecker,,,,,0.9037748524581617,0.9080795510341704,0.004304698576008681
Watering Plants II,../data/formatted/buggy_codes_GPT/Watering Plants II.java,../data/formatted/correct_codes/Watering Plants II.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Watering Plants II.java,Watering Plants II,,,,,0.9439320045868677,0.5755181079775187,-0.368413896609349
Wiggle Subsequence,../data/formatted/buggy_codes_GPT/Wiggle Subsequence.java,../data/formatted/correct_codes/Wiggle Subsequence.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Wiggle Subsequence.java,Wiggle Subsequence,,,,,0.9555974956853583,0.0,-0.9555974956853583
Zigzag Conversion,../data/formatted/buggy_codes_GPT/Zigzag Conversion.java,../data/formatted/correct_codes/Zigzag Conversion.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Zigzag Conversion.java,Zigzag Conversion,,,,,0.9387573298386717,0.0016508649433643503,-0.9371064648953074
Zuma Game,../data/formatted/buggy_codes_GPT/Zuma Game.java,../data/formatted/correct_codes/Zuma Game.java,../data/formatted/debugged_GPTBuggyCodes_0_c/Zuma Game.java,Zuma Game,,,,,0.688822758855329,0.0003092902745454902,-0.6885134685807834
