problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Longest Path With Different Adjacent Characters_index,../data/formatted/buggy_codes/Longest Path With Different Adjacent Characters_index.java,../data/formatted/correct_codes/Longest Path With Different Adjacent Characters.java,../data/formatted/debugged_codes_f_n/Longest Path With Different Adjacent Characters_index.java,index,,,,,0.9364462617698304,0.9370310469423554,0.0005847851725250264
Longest Repeating Character Replacement_character,../data/formatted/buggy_codes/Longest Repeating Character Replacement_character.java,../data/formatted/correct_codes/Longest Repeating Character Replacement.java,../data/formatted/debugged_codes_f_n/Longest Repeating Character Replacement_character.java,character,,,,,0.9341340693090867,0.9269067480285984,-0.007227321280488308
Longest String Chain_condition,../data/formatted/buggy_codes/Longest String Chain_condition.java,../data/formatted/correct_codes/Longest String Chain.java,../data/formatted/debugged_codes_f_n/Longest String Chain_condition.java,condition,,,,,0.9023413879241302,0.9063226308573769,0.003981242933246643
Longest Subarray of 1's After Deleting One Element_character,../data/formatted/buggy_codes/Longest Subarray of 1's After Deleting One Element_character.java,../data/formatted/correct_codes/Longest Subarray of 1's After Deleting One Element.java,../data/formatted/debugged_codes_f_n/Longest Subarray of 1's After Deleting One Element_character.java,character,,,,,0.9090365267768682,0.9130330743713406,0.003996547594472433
Longest Subarray With Maximum Bitwise AND_operation,../data/formatted/buggy_codes/Longest Subarray With Maximum Bitwise AND_operation.java,../data/formatted/correct_codes/Longest Subarray With Maximum Bitwise AND.java,../data/formatted/debugged_codes_f_n/Longest Subarray With Maximum Bitwise AND_operation.java,operation,,,,,0.9097204783696594,0.777024263373519,-0.13269621499614037
Longest Subsequence Repeated k Times_character,../data/formatted/buggy_codes/Longest Subsequence Repeated k Times_character.java,../data/formatted/correct_codes/Longest Subsequence Repeated k Times.java,../data/formatted/debugged_codes_f_n/Longest Subsequence Repeated k Times_character.java,character,,,,,0.894032914194911,0.9215464666256121,0.027513552430701083
Longest Substring Of All Vowels in Order_nobug,../data/formatted/buggy_codes/Longest Substring Of All Vowels in Order_nobug.java,../data/formatted/correct_codes/Longest Substring Of All Vowels in Order.java,../data/formatted/debugged_codes_f_n/Longest Substring Of All Vowels in Order_nobug.java,nobug,,,,,0.9125508927807642,0.8568906054407781,-0.05566028733998607
Longest Substring of One Repeating Character_character,../data/formatted/buggy_codes/Longest Substring of One Repeating Character_character.java,../data/formatted/correct_codes/Longest Substring of One Repeating Character.java,../data/formatted/debugged_codes_f_n/Longest Substring of One Repeating Character_character.java,character,,,,,0.930017786012666,0.8345813232762714,-0.09543646273639461
Longest Substring with At Least K Repeating Characters_value,../data/formatted/buggy_codes/Longest Substring with At Least K Repeating Characters_value.java,../data/formatted/correct_codes/Longest Substring with At Least K Repeating Characters.java,../data/formatted/debugged_codes_f_n/Longest Substring with At Least K Repeating Characters_value.java,value,,,,,0.924982984303114,0.8511129533377695,-0.0738700309653445
Longest Substring Without Repeating Characters_operation,../data/formatted/buggy_codes/Longest Substring Without Repeating Characters_operation.java,../data/formatted/correct_codes/Longest Substring Without Repeating Characters.java,../data/formatted/debugged_codes_f_n/Longest Substring Without Repeating Characters_operation.java,operation,,,,,0.8820217758577946,0.8820217758577946,0.0
Longest Turbulent Subarray_index,../data/formatted/buggy_codes/Longest Turbulent Subarray_index.java,../data/formatted/correct_codes/Longest Turbulent Subarray.java,../data/formatted/debugged_codes_f_n/Longest Turbulent Subarray_index.java,index,,,,,0.9093219848050805,0.9093219848050805,0.0
Longest Uncommon Subsequence II_value,../data/formatted/buggy_codes/Longest Uncommon Subsequence II_value.java,../data/formatted/correct_codes/Longest Uncommon Subsequence II.java,../data/formatted/debugged_codes_f_n/Longest Uncommon Subsequence II_value.java,value,,,,,0.9167628297542203,0.8211692695076468,-0.0955935602465735
Longest Uncommon Subsequence I_nobug,../data/formatted/buggy_codes/Longest Uncommon Subsequence I_nobug.java,../data/formatted/correct_codes/Longest Uncommon Subsequence I.java,../data/formatted/debugged_codes_f_n/Longest Uncommon Subsequence I_nobug.java,nobug,,,,,0.8983275682828668,0.8326675494443851,-0.0656600188384816
Longest Univalue Path_condition,../data/formatted/buggy_codes/Longest Univalue Path_condition.java,../data/formatted/correct_codes/Longest Univalue Path.java,../data/formatted/debugged_codes_f_n/Longest Univalue Path_condition.java,condition,,,,,0.8989871365811135,0.9211656819981417,0.02217854541702824
Longest Valid Parentheses_condition,../data/formatted/buggy_codes/Longest Valid Parentheses_condition.java,../data/formatted/correct_codes/Longest Valid Parentheses.java,../data/formatted/debugged_codes_f_n/Longest Valid Parentheses_condition.java,condition,,,,,0.9097534010016246,0.9307044850510193,0.02095108404939472
Longest Well-Performing Interval_value,../data/formatted/buggy_codes/Longest Well-Performing Interval_value.java,../data/formatted/correct_codes/Longest Well-Performing Interval.java,../data/formatted/debugged_codes_f_n/Longest Well-Performing Interval_value.java,value,,,,,0.9198332984205781,0.9389754273391112,0.019142128918533063
Longest Word in Dictionary through Deleting_condition,../data/formatted/buggy_codes/Longest Word in Dictionary through Deleting_condition.java,../data/formatted/correct_codes/Longest Word in Dictionary through Deleting.java,../data/formatted/debugged_codes_f_n/Longest Word in Dictionary through Deleting_condition.java,condition,,,,,0.9103578890662773,0.8037301650963876,-0.10662772396988973
Longest Word in Dictionary_operation,../data/formatted/buggy_codes/Longest Word in Dictionary_operation.java,../data/formatted/correct_codes/Longest Word in Dictionary.java,../data/formatted/debugged_codes_f_n/Longest Word in Dictionary_operation.java,operation,,,,,0.8746699163465302,0.41034826620764586,-0.4643216501388844
Longest ZigZag Path in a Binary Tree_condition,../data/formatted/buggy_codes/Longest ZigZag Path in a Binary Tree_condition.java,../data/formatted/correct_codes/Longest ZigZag Path in a Binary Tree.java,../data/formatted/debugged_codes_f_n/Longest ZigZag Path in a Binary Tree_condition.java,condition,,,,,0.851504537074194,0.2243700871868871,-0.6271344498873069
Loud and Rich_value,../data/formatted/buggy_codes/Loud and Rich_value.java,../data/formatted/correct_codes/Loud and Rich.java,../data/formatted/debugged_codes_f_n/Loud and Rich_value.java,value,,,,,0.9039222751680407,0.8851430579849666,-0.01877921718307407
Lowest Common Ancestor of a Binary Search Tree_nobug,../data/formatted/buggy_codes/Lowest Common Ancestor of a Binary Search Tree_nobug.java,../data/formatted/correct_codes/Lowest Common Ancestor of a Binary Search Tree.java,../data/formatted/debugged_codes_f_n/Lowest Common Ancestor of a Binary Search Tree_nobug.java,nobug,,,,,0.9478569144565916,0.7685922029471194,-0.1792647115094722
Lowest Common Ancestor of a Binary Tree_value,../data/formatted/buggy_codes/Lowest Common Ancestor of a Binary Tree_value.java,../data/formatted/correct_codes/Lowest Common Ancestor of a Binary Tree.java,../data/formatted/debugged_codes_f_n/Lowest Common Ancestor of a Binary Tree_value.java,value,,,,,0.932387858675351,0.8667616962998874,-0.06562616237546359
Lowest Common Ancestor of Deepest Leaves_character,../data/formatted/buggy_codes/Lowest Common Ancestor of Deepest Leaves_character.java,../data/formatted/correct_codes/Lowest Common Ancestor of Deepest Leaves.java,../data/formatted/debugged_codes_f_n/Lowest Common Ancestor of Deepest Leaves_character.java,character,,,,,0.9440530535538594,0.9440530535538594,0.0
LRU Cache_nobug,../data/formatted/buggy_codes/LRU Cache_nobug.java,../data/formatted/correct_codes/LRU Cache.java,../data/formatted/debugged_codes_f_n/LRU Cache_nobug.java,nobug,,,,,0.8571349179011061,0.8174502270636911,-0.03968469083741499
Lucky Numbers in a Matrix_character,../data/formatted/buggy_codes/Lucky Numbers in a Matrix_character.java,../data/formatted/correct_codes/Lucky Numbers in a Matrix.java,../data/formatted/debugged_codes_f_n/Lucky Numbers in a Matrix_character.java,character,,,,,0.879006008693648,0.8777915242862522,-0.0012144844073957994
Magic Squares In Grid_operation,../data/formatted/buggy_codes/Magic Squares In Grid_operation.java,../data/formatted/correct_codes/Magic Squares In Grid.java,../data/formatted/debugged_codes_f_n/Magic Squares In Grid_operation.java,operation,,,,,0.9604453408177438,0.9604453408177438,0.0
Magical String_operation,../data/formatted/buggy_codes/Magical String_operation.java,../data/formatted/correct_codes/Magical String.java,../data/formatted/debugged_codes_f_n/Magical String_operation.java,operation,,,,,0.8736849743832351,0.8443613548485278,-0.0293236195347073
Magnetic Force Between Two Balls_value,../data/formatted/buggy_codes/Magnetic Force Between Two Balls_value.java,../data/formatted/correct_codes/Magnetic Force Between Two Balls.java,../data/formatted/debugged_codes_f_n/Magnetic Force Between Two Balls_value.java,value,,,,,0.9154996039832468,0.9293116148071602,0.013812010823913368
Majority Element II_index,../data/formatted/buggy_codes/Majority Element II_index.java,../data/formatted/correct_codes/Majority Element II.java,../data/formatted/debugged_codes_f_n/Majority Element II_index.java,index,,,,,0.9063814272028329,0.9241269869674478,0.017745559764614893
Majority Element_value,../data/formatted/buggy_codes/Majority Element_value.java,../data/formatted/correct_codes/Majority Element.java,../data/formatted/debugged_codes_f_n/Majority Element_value.java,value,,,,,0.8242067508097145,0.8242067508097145,0.0
Make Array Strictly Increasing_condition,../data/formatted/buggy_codes/Make Array Strictly Increasing_condition.java,../data/formatted/correct_codes/Make Array Strictly Increasing.java,../data/formatted/debugged_codes_f_n/Make Array Strictly Increasing_condition.java,condition,,,,,0.9401168742672792,0.9054414909369071,-0.03467538333037212
Make The String Great_value,../data/formatted/buggy_codes/Make The String Great_value.java,../data/formatted/correct_codes/Make The String Great.java,../data/formatted/debugged_codes_f_n/Make The String Great_value.java,value,,,,,0.892591708787182,0.9166145744819137,0.024022865694731776
Make the XOR of All Segments Equal to Zero_operation,../data/formatted/buggy_codes/Make the XOR of All Segments Equal to Zero_operation.java,../data/formatted/correct_codes/Make the XOR of All Segments Equal to Zero.java,../data/formatted/debugged_codes_f_n/Make the XOR of All Segments Equal to Zero_operation.java,operation,,,,,0.9456957976158467,0.9378528158827742,-0.007842981733072407
Make Two Arrays Equal by Reversing Sub-arrays_condition,../data/formatted/buggy_codes/Make Two Arrays Equal by Reversing Sub-arrays_condition.java,../data/formatted/correct_codes/Make Two Arrays Equal by Reversing Sub-arrays.java,../data/formatted/debugged_codes_f_n/Make Two Arrays Equal by Reversing Sub-arrays_condition.java,condition,,,,,0.8255142306010192,0.406612191503154,-0.4189020390978653
Making A Large Island_value,../data/formatted/buggy_codes/Making A Large Island_value.java,../data/formatted/correct_codes/Making A Large Island.java,../data/formatted/debugged_codes_f_n/Making A Large Island_value.java,value,,,,,0.9523431386628494,0.42408779258382445,-0.5282553460790249
Making File Names Unique_nobug,../data/formatted/buggy_codes/Making File Names Unique_nobug.java,../data/formatted/correct_codes/Making File Names Unique.java,../data/formatted/debugged_codes_f_n/Making File Names Unique_nobug.java,nobug,,,,,0.884817242812413,0.884817242812413,0.0
Map of Highest Peak_condition,../data/formatted/buggy_codes/Map of Highest Peak_condition.java,../data/formatted/correct_codes/Map of Highest Peak.java,../data/formatted/debugged_codes_f_n/Map of Highest Peak_condition.java,condition,,,,,0.929125715238302,0.8743318473555122,-0.05479386788278984
Map Sum Pairs_character,../data/formatted/buggy_codes/Map Sum Pairs_character.java,../data/formatted/correct_codes/Map Sum Pairs.java,../data/formatted/debugged_codes_f_n/Map Sum Pairs_character.java,character,,,,,0.9029342893477845,0.9151867150616911,0.012252425713906612
Masking Personal Information_nobug,../data/formatted/buggy_codes/Masking Personal Information_nobug.java,../data/formatted/correct_codes/Masking Personal Information.java,../data/formatted/debugged_codes_f_n/Masking Personal Information_nobug.java,nobug,,,,,0.8722548351290708,0.8302949499075902,-0.04195988522148053
Match Substring After Replacement_index,../data/formatted/buggy_codes/Match Substring After Replacement_index.java,../data/formatted/correct_codes/Match Substring After Replacement.java,../data/formatted/debugged_codes_f_n/Match Substring After Replacement_index.java,index,,,,,0.8978104394870989,0.6031587736772887,-0.2946516658098103
Matchsticks to Square_index,../data/formatted/buggy_codes/Matchsticks to Square_index.java,../data/formatted/correct_codes/Matchsticks to Square.java,../data/formatted/debugged_codes_f_n/Matchsticks to Square_index.java,index,,,,,0.9170937890462176,0.9325613883656361,0.015467599319418435
Matrix Block Sum_condition,../data/formatted/buggy_codes/Matrix Block Sum_condition.java,../data/formatted/correct_codes/Matrix Block Sum.java,../data/formatted/debugged_codes_f_n/Matrix Block Sum_condition.java,condition,,,,,0.929061953300329,0.9441855976838922,0.015123644383563173
Matrix Cells in Distance Order_condition,../data/formatted/buggy_codes/Matrix Cells in Distance Order_condition.java,../data/formatted/correct_codes/Matrix Cells in Distance Order.java,../data/formatted/debugged_codes_f_n/Matrix Cells in Distance Order_condition.java,condition,,,,,0.9212831665690702,0.9416809608953591,0.020397794326288965
Matrix Diagonal Sum_character,../data/formatted/buggy_codes/Matrix Diagonal Sum_character.java,../data/formatted/correct_codes/Matrix Diagonal Sum.java,../data/formatted/debugged_codes_f_n/Matrix Diagonal Sum_character.java,character,,,,,0.9102633384539698,0.94028414268469,0.030020804230720177
Max Area of Island_operation,../data/formatted/buggy_codes/Max Area of Island_operation.java,../data/formatted/correct_codes/Max Area of Island.java,../data/formatted/debugged_codes_f_n/Max Area of Island_operation.java,operation,,,,,0.9308751906143891,0.2372181651029558,-0.6936570255114333
Max Chunks To Make Sorted II_value,../data/formatted/buggy_codes/Max Chunks To Make Sorted II_value.java,../data/formatted/correct_codes/Max Chunks To Make Sorted II.java,../data/formatted/debugged_codes_f_n/Max Chunks To Make Sorted II_value.java,value,,,,,0.9295056645365891,0.9295056645365891,0.0
Max Chunks To Make Sorted_index,../data/formatted/buggy_codes/Max Chunks To Make Sorted_index.java,../data/formatted/correct_codes/Max Chunks To Make Sorted.java,../data/formatted/debugged_codes_f_n/Max Chunks To Make Sorted_index.java,index,,,,,0.8696411409204066,0.9276606642583355,0.058019523337928924
Max Consecutive Ones III_character,../data/formatted/buggy_codes/Max Consecutive Ones III_character.java,../data/formatted/correct_codes/Max Consecutive Ones III.java,../data/formatted/debugged_codes_f_n/Max Consecutive Ones III_character.java,character,,,,,0.848765755342183,0.7806542979525091,-0.06811145738967395
Max Consecutive Ones_index,../data/formatted/buggy_codes/Max Consecutive Ones_index.java,../data/formatted/correct_codes/Max Consecutive Ones.java,../data/formatted/debugged_codes_f_n/Max Consecutive Ones_index.java,index,,,,,0.8160573696913644,0.8747240094797457,0.05866663978838127
Max Difference You Can Get From Changing an Integer_index,../data/formatted/buggy_codes/Max Difference You Can Get From Changing an Integer_index.java,../data/formatted/correct_codes/Max Difference You Can Get From Changing an Integer.java,../data/formatted/debugged_codes_f_n/Max Difference You Can Get From Changing an Integer_index.java,index,,,,,0.929158508276624,0.9371146365772647,0.00795612830064063
Max Dot Product of Two Subsequences_value,../data/formatted/buggy_codes/Max Dot Product of Two Subsequences_value.java,../data/formatted/correct_codes/Max Dot Product of Two Subsequences.java,../data/formatted/debugged_codes_f_n/Max Dot Product of Two Subsequences_value.java,value,,,,,0.9495217598604538,0.9584989401972164,0.008977180336762536
Max Increase to Keep City Skyline_value,../data/formatted/buggy_codes/Max Increase to Keep City Skyline_value.java,../data/formatted/correct_codes/Max Increase to Keep City Skyline.java,../data/formatted/debugged_codes_f_n/Max Increase to Keep City Skyline_value.java,value,,,,,0.9228541060555888,0.9207877745374189,-0.002066331518169928
Max Number of K-Sum Pairs_operation,../data/formatted/buggy_codes/Max Number of K-Sum Pairs_operation.java,../data/formatted/correct_codes/Max Number of K-Sum Pairs.java,../data/formatted/debugged_codes_f_n/Max Number of K-Sum Pairs_operation.java,operation,,,,,0.9155820461016685,0.934284609979083,0.018702563877414535
Max Number of KSum Pairs_character,../data/formatted/buggy_codes/Max Number of KSum Pairs_character.java,../data/formatted/correct_codes/Max Number of KSum Pairs.java,../data/formatted/debugged_codes_f_n/Max Number of KSum Pairs_character.java,character,,,,,0.8780669155909818,0.8916679622565388,0.013601046665556948
Max Points on a Line_condition,../data/formatted/buggy_codes/Max Points on a Line_condition.java,../data/formatted/correct_codes/Max Points on a Line.java,../data/formatted/debugged_codes_f_n/Max Points on a Line_condition.java,condition,,,,,0.9474431859168869,0.9598241553786162,0.012380969461729285
Max Sum of a Pair With Equal Sum of Digits_nobug,../data/formatted/buggy_codes/Max Sum of a Pair With Equal Sum of Digits_nobug.java,../data/formatted/correct_codes/Max Sum of a Pair With Equal Sum of Digits.java,../data/formatted/debugged_codes_f_n/Max Sum of a Pair With Equal Sum of Digits_nobug.java,nobug,,,,,0.8892310048229539,0.8650257444741953,-0.024205260348758584
Max Sum of Rectangle No Larger Than K_nobug,../data/formatted/buggy_codes/Max Sum of Rectangle No Larger Than K_nobug.java,../data/formatted/correct_codes/Max Sum of Rectangle No Larger Than K.java,../data/formatted/debugged_codes_f_n/Max Sum of Rectangle No Larger Than K_nobug.java,nobug,,,,,0.9577627476178352,0.8960931630326395,-0.06166958458519567
Max Value of Equation_value,../data/formatted/buggy_codes/Max Value of Equation_value.java,../data/formatted/correct_codes/Max Value of Equation.java,../data/formatted/debugged_codes_f_n/Max Value of Equation_value.java,value,,,,,0.9193888369503351,0.939535550049621,0.02014671309928584
Maximal Network Rank_value,../data/formatted/buggy_codes/Maximal Network Rank_value.java,../data/formatted/correct_codes/Maximal Network Rank.java,../data/formatted/debugged_codes_f_n/Maximal Network Rank_value.java,value,,,,,0.9167036962439101,0.9245525211264535,0.007848824882543348
Maximal Rectangle_character,../data/formatted/buggy_codes/Maximal Rectangle_character.java,../data/formatted/correct_codes/Maximal Rectangle.java,../data/formatted/debugged_codes_f_n/Maximal Rectangle_character.java,character,,,,,0.9235756644026302,0.3782620452536208,-0.5453136191490093
Maximal Square_value,../data/formatted/buggy_codes/Maximal Square_value.java,../data/formatted/correct_codes/Maximal Square.java,../data/formatted/debugged_codes_f_n/Maximal Square_value.java,value,,,,,0.9404608956783909,0.9307350577762956,-0.009725837902095247
Maximize Distance to Closest Person_nobug,../data/formatted/buggy_codes/Maximize Distance to Closest Person_nobug.java,../data/formatted/correct_codes/Maximize Distance to Closest Person.java,../data/formatted/debugged_codes_f_n/Maximize Distance to Closest Person_nobug.java,nobug,,,,,0.918519491451683,0.5051280461104641,-0.41339144534121885
Maximize Grid Happiness_index,../data/formatted/buggy_codes/Maximize Grid Happiness_index.java,../data/formatted/correct_codes/Maximize Grid Happiness.java,../data/formatted/debugged_codes_f_n/Maximize Grid Happiness_index.java,index,,,,,0.9572021282511963,0.7065270725122892,-0.25067505573890714
Maximize Number of Subsequences in a String_index,../data/formatted/buggy_codes/Maximize Number of Subsequences in a String_index.java,../data/formatted/correct_codes/Maximize Number of Subsequences in a String.java,../data/formatted/debugged_codes_f_n/Maximize Number of Subsequences in a String_index.java,index,,,,,0.9284165380772985,0.9284165380772985,0.0
Maximize Palindrome Length From Subsequences_condition,../data/formatted/buggy_codes/Maximize Palindrome Length From Subsequences_condition.java,../data/formatted/correct_codes/Maximize Palindrome Length From Subsequences.java,../data/formatted/debugged_codes_f_n/Maximize Palindrome Length From Subsequences_condition.java,condition,,,,,0.9682233652836056,0.9655368910137956,-0.0026864742698100574
Maximize Score After N Operations_condition,../data/formatted/buggy_codes/Maximize Score After N Operations_condition.java,../data/formatted/correct_codes/Maximize Score After N Operations.java,../data/formatted/debugged_codes_f_n/Maximize Score After N Operations_condition.java,condition,,,,,0.9462243366078313,0.9140323844251341,-0.032191952182697214
Maximize Sum Of Array After K Negations_operation,../data/formatted/buggy_codes/Maximize Sum Of Array After K Negations_operation.java,../data/formatted/correct_codes/Maximize Sum Of Array After K Negations.java,../data/formatted/debugged_codes_f_n/Maximize Sum Of Array After K Negations_operation.java,operation,,,,,0.8763663423374104,0.8878926580603396,0.01152631572292917
Maximize the Confusion of an Exam_condition,../data/formatted/buggy_codes/Maximize the Confusion of an Exam_condition.java,../data/formatted/correct_codes/Maximize the Confusion of an Exam.java,../data/formatted/debugged_codes_f_n/Maximize the Confusion of an Exam_condition.java,condition,,,,,0.8873507434251063,0.8873507434251063,0.0
Maximize the Topmost Element After K Moves_index,../data/formatted/buggy_codes/Maximize the Topmost Element After K Moves_index.java,../data/formatted/correct_codes/Maximize the Topmost Element After K Moves.java,../data/formatted/debugged_codes_f_n/Maximize the Topmost Element After K Moves_index.java,index,,,,,0.8904615245876045,0.9532067455901865,0.06274522100258195
Maximum 69 Number_condition,../data/formatted/buggy_codes/Maximum 69 Number_condition.java,../data/formatted/correct_codes/Maximum 69 Number.java,../data/formatted/debugged_codes_f_n/Maximum 69 Number_condition.java,condition,,,,,0.8848085324538244,0.8782394242176845,-0.006569108236139876
Maximum Absolute Sum of Any Subarray_value,../data/formatted/buggy_codes/Maximum Absolute Sum of Any Subarray_value.java,../data/formatted/correct_codes/Maximum Absolute Sum of Any Subarray.java,../data/formatted/debugged_codes_f_n/Maximum Absolute Sum of Any Subarray_value.java,value,,,,,0.8612650767659238,0.5268847359728432,-0.33438034079308054
Maximum Alternating Subsequence Sum_nobug,../data/formatted/buggy_codes/Maximum Alternating Subsequence Sum_nobug.java,../data/formatted/correct_codes/Maximum Alternating Subsequence Sum.java,../data/formatted/debugged_codes_f_n/Maximum Alternating Subsequence Sum_nobug.java,nobug,,,,,0.958925094650863,0.958925094650863,0.0
Maximum AND Sum of Array_operation,../data/formatted/buggy_codes/Maximum AND Sum of Array_operation.java,../data/formatted/correct_codes/Maximum AND Sum of Array.java,../data/formatted/debugged_codes_f_n/Maximum AND Sum of Array_operation.java,operation,,,,,0.9576529969107621,0.9061637933029487,-0.051489203607813394
Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value,../data/formatted/buggy_codes/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value.java,../data/formatted/correct_codes/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts.java,../data/formatted/debugged_codes_f_n/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value.java,value,,,,,0.9661132627727756,0.9661132627727756,0.0
Maximum Ascending Subarray Sum_operation,../data/formatted/buggy_codes/Maximum Ascending Subarray Sum_operation.java,../data/formatted/correct_codes/Maximum Ascending Subarray Sum.java,../data/formatted/debugged_codes_f_n/Maximum Ascending Subarray Sum_operation.java,operation,,,,,0.8867158030694053,0.716283709370652,-0.17043209369875334
Maximum Average Pass Ratio_nobug,../data/formatted/buggy_codes/Maximum Average Pass Ratio_nobug.java,../data/formatted/correct_codes/Maximum Average Pass Ratio.java,../data/formatted/debugged_codes_f_n/Maximum Average Pass Ratio_nobug.java,nobug,,,,,0.9654936317198124,0.9424217233907322,-0.023071908329080237
Maximum Binary String After Change_operation,../data/formatted/buggy_codes/Maximum Binary String After Change_operation.java,../data/formatted/correct_codes/Maximum Binary String After Change.java,../data/formatted/debugged_codes_f_n/Maximum Binary String After Change_operation.java,operation,,,,,0.8661037954883487,0.7616003468477693,-0.10450344864057937
Maximum Binary Tree II_nobug,../data/formatted/buggy_codes/Maximum Binary Tree II_nobug.java,../data/formatted/correct_codes/Maximum Binary Tree II.java,../data/formatted/debugged_codes_f_n/Maximum Binary Tree II_nobug.java,nobug,,,,,0.9056556228034401,0.9056556228034401,0.0
Maximum Binary Tree_operation,../data/formatted/buggy_codes/Maximum Binary Tree_operation.java,../data/formatted/correct_codes/Maximum Binary Tree.java,../data/formatted/debugged_codes_f_n/Maximum Binary Tree_operation.java,operation,,,,,0.9176411224135378,0.9056831098257969,-0.011958012587740874
Maximum Building Height_value,../data/formatted/buggy_codes/Maximum Building Height_value.java,../data/formatted/correct_codes/Maximum Building Height.java,../data/formatted/debugged_codes_f_n/Maximum Building Height_value.java,value,,,,,0.9448300848517333,0.9507905536074386,0.005960468755705328
Maximum Candies Allocated to K Children_index,../data/formatted/buggy_codes/Maximum Candies Allocated to K Children_index.java,../data/formatted/correct_codes/Maximum Candies Allocated to K Children.java,../data/formatted/debugged_codes_f_n/Maximum Candies Allocated to K Children_index.java,index,,,,,0.8922264339188007,0.9063382838597578,0.014111849940957044
Maximum Compatibility Score Sum_nobug,../data/formatted/buggy_codes/Maximum Compatibility Score Sum_nobug.java,../data/formatted/correct_codes/Maximum Compatibility Score Sum.java,../data/formatted/debugged_codes_f_n/Maximum Compatibility Score Sum_nobug.java,nobug,,,,,0.9147455197480624,0.6497056993443378,-0.26503982040372465
Maximum Consecutive Floors Without Special Floors_nobug,../data/formatted/buggy_codes/Maximum Consecutive Floors Without Special Floors_nobug.java,../data/formatted/correct_codes/Maximum Consecutive Floors Without Special Floors.java,../data/formatted/debugged_codes_f_n/Maximum Consecutive Floors Without Special Floors_nobug.java,nobug,,,,,0.9422043984167555,0.8269162818267269,-0.11528811659002858
Maximum Count of Positive Integer and Negative Integer_character,../data/formatted/buggy_codes/Maximum Count of Positive Integer and Negative Integer_character.java,../data/formatted/correct_codes/Maximum Count of Positive Integer and Negative Integer.java,../data/formatted/debugged_codes_f_n/Maximum Count of Positive Integer and Negative Integer_character.java,character,,,,,0.8692440560988678,0.9176977217414444,0.04845366564257658
Maximum Depth of Binary Tree_value,../data/formatted/buggy_codes/Maximum Depth of Binary Tree_value.java,../data/formatted/correct_codes/Maximum Depth of Binary Tree.java,../data/formatted/debugged_codes_f_n/Maximum Depth of Binary Tree_value.java,value,,,,,0.9066656159193909,0.9341405840871821,0.02747496816779127
Maximum Depth of N-ary Tree_index,../data/formatted/buggy_codes/Maximum Depth of N-ary Tree_index.java,../data/formatted/correct_codes/Maximum Depth of N-ary Tree.java,../data/formatted/debugged_codes_f_n/Maximum Depth of N-ary Tree_index.java,index,,,,,0.9085882278102184,0.9171357755020818,0.008547547691863389
Maximum Difference Between Increasing Elements_operation,../data/formatted/buggy_codes/Maximum Difference Between Increasing Elements_operation.java,../data/formatted/correct_codes/Maximum Difference Between Increasing Elements.java,../data/formatted/debugged_codes_f_n/Maximum Difference Between Increasing Elements_operation.java,operation,,,,,0.9516254067374699,0.9023722339798714,-0.04925317275759844
Maximum Difference Between Node and Ancestor_condition,../data/formatted/buggy_codes/Maximum Difference Between Node and Ancestor_condition.java,../data/formatted/correct_codes/Maximum Difference Between Node and Ancestor.java,../data/formatted/debugged_codes_f_n/Maximum Difference Between Node and Ancestor_condition.java,condition,,,,,0.9212783785928016,0.9046768629151578,-0.016601515677643786
Maximum Distance Between a Pair of Values_index,../data/formatted/buggy_codes/Maximum Distance Between a Pair of Values_index.java,../data/formatted/correct_codes/Maximum Distance Between a Pair of Values.java,../data/formatted/debugged_codes_f_n/Maximum Distance Between a Pair of Values_index.java,index,,,,,0.9047622685862926,0.8831710364973583,-0.02159123208893432
Maximum Element After Decreasing and Rearranging_value,../data/formatted/buggy_codes/Maximum Element After Decreasing and Rearranging_value.java,../data/formatted/correct_codes/Maximum Element After Decreasing and Rearranging.java,../data/formatted/debugged_codes_f_n/Maximum Element After Decreasing and Rearranging_value.java,value,,,,,0.8809103438584702,0.8809103438584702,0.0
Maximum Employees to Be Invited to a Meeting_index,../data/formatted/buggy_codes/Maximum Employees to Be Invited to a Meeting_index.java,../data/formatted/correct_codes/Maximum Employees to Be Invited to a Meeting.java,../data/formatted/debugged_codes_f_n/Maximum Employees to Be Invited to a Meeting_index.java,index,,,,,0.8943714278278976,0.9100185754386262,0.015647147610728607
Maximum Equal Frequency_character,../data/formatted/buggy_codes/Maximum Equal Frequency_character.java,../data/formatted/correct_codes/Maximum Equal Frequency.java,../data/formatted/debugged_codes_f_n/Maximum Equal Frequency_character.java,character,,,,,0.9574513066620809,0.9399658563386811,-0.017485450323399765
Maximum Erasure Value_operation,../data/formatted/buggy_codes/Maximum Erasure Value_operation.java,../data/formatted/correct_codes/Maximum Erasure Value.java,../data/formatted/debugged_codes_f_n/Maximum Erasure Value_operation.java,operation,,,,,0.901376688694286,0.901376688694286,0.0
