problem_name,bug_path,correct_path,debugged_path,bug_type,codebleu_bug,codebleu_debugged,codebleu_diff,coderouge_bug,coderouge_debugged,coderouge_diff,codef1_bug,codef1_debugged,codef1_diff,truncated,pad_bug,pad_correct,pad_debugged
Maximal Rectangle_character,../data/formatted/buggy_codes/Maximal Rectangle_character.java,../data/formatted/correct_codes/Maximal Rectangle.java,../data/formatted/debugged_desc_codes_0_n/Maximal Rectangle_character.java,character,0.9120859052235263,0.4010989419892051,-0.5109869632343211,0.9117852742598811,0.3623903013929322,-0.5493949728669489,0.9119352041862406,0.37466958449707294,-0.5372656196891676,False,True,True,False
Maximal Square_value,../data/formatted/buggy_codes/Maximal Square_value.java,../data/formatted/correct_codes/Maximal Square.java,../data/formatted/debugged_desc_codes_0_n/Maximal Square_value.java,value,0.9418917982147818,0.9532093590371076,0.011317560822325823,0.9419748708336704,0.9532093590371076,0.011234488203437198,0.941923727272621,0.9532093590371076,0.011285631764486603,False,False,False,False
Maximize Distance to Closest Person_nobug,../data/formatted/buggy_codes/Maximize Distance to Closest Person_nobug.java,../data/formatted/correct_codes/Maximize Distance to Closest Person.java,../data/formatted/debugged_desc_codes_0_n/Maximize Distance to Closest Person_nobug.java,nobug,0.9551168528159408,0.8283955546071877,-0.1267212982087531,0.9551168528159408,0.7899385326970327,-0.1651783201189081,0.9551168528159408,0.8057090564839657,-0.1494077963319751,False,False,False,False
Maximize Grid Happiness_index,../data/formatted/buggy_codes/Maximize Grid Happiness_index.java,../data/formatted/correct_codes/Maximize Grid Happiness.java,../data/formatted/debugged_desc_codes_0_n/Maximize Grid Happiness_index.java,index,0.9585680184454093,0.9639977547960374,0.005429736350628156,0.9576892846777166,0.9626314131689745,0.004942128491257858,0.9581273641765253,0.9633116702703568,0.00518430609383147,False,False,False,False
Maximize Number of Subsequences in a String_index,../data/formatted/buggy_codes/Maximize Number of Subsequences in a String_index.java,../data/formatted/correct_codes/Maximize Number of Subsequences in a String.java,../data/formatted/debugged_desc_codes_0_n/Maximize Number of Subsequences in a String_index.java,index,0.9284165380772985,0.9284165380772985,0.0,0.9284165380772985,0.9284165380772985,0.0,0.9284165380772985,0.9284165380772985,0.0,False,False,False,False
Maximize Palindrome Length From Subsequences_condition,../data/formatted/buggy_codes/Maximize Palindrome Length From Subsequences_condition.java,../data/formatted/correct_codes/Maximize Palindrome Length From Subsequences.java,../data/formatted/debugged_desc_codes_0_n/Maximize Palindrome Length From Subsequences_condition.java,condition,0.9713752290411404,0.9514465338200603,-0.019928695221080095,0.9682233652836056,0.9413567820080355,-0.02686658327557012,0.9697782634500325,0.9461716408690357,-0.023606622580996772,False,False,False,False
Maximize Score After N Operations_condition,../data/formatted/buggy_codes/Maximize Score After N Operations_condition.java,../data/formatted/correct_codes/Maximize Score After N Operations.java,../data/formatted/debugged_desc_codes_0_n/Maximize Score After N Operations_condition.java,condition,0.9491457119503969,0.8081434255141807,-0.14100228643621615,0.9462243366078313,0.7793991458099789,-0.1668251907978524,0.9476687726008632,0.7917079866209334,-0.1559607859799298,False,False,False,False
Maximize Sum Of Array After K Negations_operation,../data/formatted/buggy_codes/Maximize Sum Of Array After K Negations_operation.java,../data/formatted/correct_codes/Maximize Sum Of Array After K Negations.java,../data/formatted/debugged_desc_codes_0_n/Maximize Sum Of Array After K Negations_operation.java,operation,0.8778528677297773,0.8574642422351317,-0.020388625494645596,0.8763663423374104,0.8580031801450255,-0.018363162192384874,0.8771023282562147,0.8575902674707915,-0.019512060785423224,False,False,False,False
Maximize the Confusion of an Exam_condition,../data/formatted/buggy_codes/Maximize the Confusion of an Exam_condition.java,../data/formatted/correct_codes/Maximize the Confusion of an Exam.java,../data/formatted/debugged_desc_codes_0_n/Maximize the Confusion of an Exam_condition.java,condition,0.8917917700097828,0.8758984409425234,-0.015893329067259376,0.8873507434251063,0.8646179824773067,-0.022732760947799635,0.8895396183652691,0.8700404492717544,-0.01949916909351468,False,False,False,False
Maximize the Topmost Element After K Moves_index,../data/formatted/buggy_codes/Maximize the Topmost Element After K Moves_index.java,../data/formatted/correct_codes/Maximize the Topmost Element After K Moves.java,../data/formatted/debugged_desc_codes_0_n/Maximize the Topmost Element After K Moves_index.java,index,0.8568820849979564,0.4288520814580812,-0.4280300035398752,0.852718844776069,0.3904687663492599,-0.46225007842680904,0.8547591050397327,0.3997408818788792,-0.45501822316085355,False,True,True,False
Maximum 69 Number_condition,../data/formatted/buggy_codes/Maximum 69 Number_condition.java,../data/formatted/correct_codes/Maximum 69 Number.java,../data/formatted/debugged_desc_codes_0_n/Maximum 69 Number_condition.java,condition,0.8907232647114298,0.8248057698426886,-0.06591749486874121,0.8848085324538244,0.812947928167241,-0.07186060428658336,0.8876984536529076,0.818406532406704,-0.06929192124620354,False,False,False,True
Maximum Absolute Sum of Any Subarray_value,../data/formatted/buggy_codes/Maximum Absolute Sum of Any Subarray_value.java,../data/formatted/correct_codes/Maximum Absolute Sum of Any Subarray.java,../data/formatted/debugged_desc_codes_0_n/Maximum Absolute Sum of Any Subarray_value.java,value,0.8752828726844448,0.4206401209570103,-0.4546427517274345,0.8647769292681187,0.38009697456136626,-0.4846799547067524,0.8697213886483832,0.3965669364251635,-0.4731544522232197,False,False,False,True
Maximum Alternating Subsequence Sum_nobug,../data/formatted/buggy_codes/Maximum Alternating Subsequence Sum_nobug.java,../data/formatted/correct_codes/Maximum Alternating Subsequence Sum.java,../data/formatted/debugged_desc_codes_0_n/Maximum Alternating Subsequence Sum_nobug.java,nobug,0.958925094650863,0.8684234755985307,-0.09050161905233223,0.958925094650863,0.8230790943589321,-0.13584600029193084,0.958925094650863,0.8426940413832877,-0.11623105326757521,False,False,False,False
Maximum AND Sum of Array_operation,../data/formatted/buggy_codes/Maximum AND Sum of Array_operation.java,../data/formatted/correct_codes/Maximum AND Sum of Array.java,../data/formatted/debugged_desc_codes_0_n/Maximum AND Sum of Array_operation.java,operation,0.9625419485073756,0.9680350643162021,0.005493115808826499,0.9576529969107621,0.9680350643162021,0.01038206740544001,0.960071931683158,0.9680350643162021,0.007963132633044157,False,False,False,False
Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value,../data/formatted/buggy_codes/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value.java,../data/formatted/correct_codes/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts.java,../data/formatted/debugged_desc_codes_0_n/Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts_value.java,value,0.9661132627727756,0.9661132627727756,0.0,0.9661132627727756,0.9661132627727756,0.0,0.9661132627727756,0.9661132627727756,0.0,False,False,False,False
Maximum Ascending Subarray Sum_operation,../data/formatted/buggy_codes/Maximum Ascending Subarray Sum_operation.java,../data/formatted/correct_codes/Maximum Ascending Subarray Sum.java,../data/formatted/debugged_desc_codes_0_n/Maximum Ascending Subarray Sum_operation.java,operation,0.901317488619454,0.9118832252236464,0.010565736604192355,0.8998428016043258,0.9118832252236464,0.012040423619320562,0.9005713882753413,0.9118832252236464,0.011311836948305065,False,False,False,False
Maximum Average Pass Ratio_nobug,../data/formatted/buggy_codes/Maximum Average Pass Ratio_nobug.java,../data/formatted/correct_codes/Maximum Average Pass Ratio.java,../data/formatted/debugged_desc_codes_0_n/Maximum Average Pass Ratio_nobug.java,nobug,0.9654936317198124,0.9458305705205275,-0.019663061199284848,0.9654936317198124,0.94217234425524,-0.023321287464572404,0.9654936317198124,0.9438106081201525,-0.0216830235996599,False,False,False,False
Maximum Binary String After Change_operation,../data/formatted/buggy_codes/Maximum Binary String After Change_operation.java,../data/formatted/correct_codes/Maximum Binary String After Change.java,../data/formatted/debugged_desc_codes_0_n/Maximum Binary String After Change_operation.java,operation,0.8580319601957465,0.6736705017214206,-0.18436145847432583,0.8580319601957465,0.6590340973667164,-0.1989978628290301,0.8580319601957465,0.6650078985369308,-0.1930240616588157,False,True,True,False
Maximum Binary Tree II_nobug,../data/formatted/buggy_codes/Maximum Binary Tree II_nobug.java,../data/formatted/correct_codes/Maximum Binary Tree II.java,../data/formatted/debugged_desc_codes_0_n/Maximum Binary Tree II_nobug.java,nobug,0.8901481620399005,0.8664306285450335,-0.02371753349486705,0.8901481620399005,0.8688056378999067,-0.021342524139993824,0.8901481620399004,0.8675880237829597,-0.0225601382569407,False,True,True,False
Maximum Binary Tree_operation,../data/formatted/buggy_codes/Maximum Binary Tree_operation.java,../data/formatted/correct_codes/Maximum Binary Tree.java,../data/formatted/debugged_desc_codes_0_n/Maximum Binary Tree_operation.java,operation,0.9244159987083258,0.9125576476339404,-0.011858351074385376,0.9176411224135378,0.9038047556218614,-0.013836366791676435,0.9209599670165095,0.9078330473168292,-0.013126919699680273,False,False,False,False
Maximum Building Height_value,../data/formatted/buggy_codes/Maximum Building Height_value.java,../data/formatted/correct_codes/Maximum Building Height.java,../data/formatted/debugged_desc_codes_0_n/Maximum Building Height_value.java,value,0.9458953985033058,0.854333534771083,-0.09156186373222286,0.9448300848517333,0.83412569769866,-0.11070438715307329,0.9453586321616714,0.8432737310577088,-0.10208490110396262,False,False,False,False
Maximum Candies Allocated to K Children_index,../data/formatted/buggy_codes/Maximum Candies Allocated to K Children_index.java,../data/formatted/correct_codes/Maximum Candies Allocated to K Children.java,../data/formatted/debugged_desc_codes_0_n/Maximum Candies Allocated to K Children_index.java,index,0.8994387706434764,0.9133851979818894,0.013946427338413003,0.8940480855496126,0.9063382838597578,0.012290198310145217,0.8967088860407887,0.9095456714611947,0.012836785420406005,False,False,False,False
Maximum Compatibility Score Sum_nobug,../data/formatted/buggy_codes/Maximum Compatibility Score Sum_nobug.java,../data/formatted/correct_codes/Maximum Compatibility Score Sum.java,../data/formatted/debugged_desc_codes_0_n/Maximum Compatibility Score Sum_nobug.java,nobug,0.9317580392234752,0.16775295560810355,-0.7640050836153717,0.9317580392234752,0.13539037103581547,-0.7963676681876597,0.9317580392234752,0.14300108222802954,-0.7887569569954457,False,True,True,False
Maximum Consecutive Floors Without Special Floors_nobug,../data/formatted/buggy_codes/Maximum Consecutive Floors Without Special Floors_nobug.java,../data/formatted/correct_codes/Maximum Consecutive Floors Without Special Floors.java,../data/formatted/debugged_desc_codes_0_n/Maximum Consecutive Floors Without Special Floors_nobug.java,nobug,0.9422043984167555,0.8900512146280373,-0.05215318378871825,0.9422043984167555,0.8829490476693427,-0.05925535074741284,0.9422043984167555,0.8864195971882232,-0.055784801228532355,False,False,False,False
Maximum Depth of Binary Tree_value,../data/formatted/buggy_codes/Maximum Depth of Binary Tree_value.java,../data/formatted/correct_codes/Maximum Depth of Binary Tree.java,../data/formatted/debugged_desc_codes_0_n/Maximum Depth of Binary Tree_value.java,value,0.9158962518479585,0.9341405840871821,0.018244332239223615,0.9066656159193909,0.9341405840871821,0.02747496816779127,0.9111001695326666,0.9341405840871821,0.023040414554515554,False,False,False,False
Maximum Depth of N-ary Tree_index,../data/formatted/buggy_codes/Maximum Depth of N-ary Tree_index.java,../data/formatted/correct_codes/Maximum Depth of N-ary Tree.java,../data/formatted/debugged_desc_codes_0_n/Maximum Depth of N-ary Tree_index.java,index,0.8890126852353344,0.83719709730043,-0.05181558793490437,0.889451809250562,0.8402381623769557,-0.0492136468736063,0.8892294382902153,0.8382914641331286,-0.050937974157086674,False,True,True,False
Maximum Difference Between Increasing Elements_operation,../data/formatted/buggy_codes/Maximum Difference Between Increasing Elements_operation.java,../data/formatted/correct_codes/Maximum Difference Between Increasing Elements.java,../data/formatted/debugged_desc_codes_0_n/Maximum Difference Between Increasing Elements_operation.java,operation,0.9391124514244793,0.6886174825726807,-0.25049496885179856,0.9391124514244793,0.6797450556574466,-0.2593673957670327,0.9391124514244793,0.6792286070259639,-0.2598838443985154,False,True,True,False
Maximum Difference Between Node and Ancestor_condition,../data/formatted/buggy_codes/Maximum Difference Between Node and Ancestor_condition.java,../data/formatted/correct_codes/Maximum Difference Between Node and Ancestor.java,../data/formatted/debugged_desc_codes_0_n/Maximum Difference Between Node and Ancestor_condition.java,condition,0.932337845862288,0.8728993267641277,-0.059438519098160225,0.9212783785928016,0.8487900149224336,-0.07248836367036804,0.9266193817078034,0.8601102883962176,-0.06650909331158583,False,False,False,False
Maximum Distance Between a Pair of Values_index,../data/formatted/buggy_codes/Maximum Distance Between a Pair of Values_index.java,../data/formatted/correct_codes/Maximum Distance Between a Pair of Values.java,../data/formatted/debugged_desc_codes_0_n/Maximum Distance Between a Pair of Values_index.java,index,0.9134291874822926,0.699111629140845,-0.2143175583414476,0.9069121457361697,0.6654722106815036,-0.2414399350546661,0.9101213485635333,0.6777443616193468,-0.23237698694418651,False,False,False,True
Maximum Element After Decreasing and Rearranging_value,../data/formatted/buggy_codes/Maximum Element After Decreasing and Rearranging_value.java,../data/formatted/correct_codes/Maximum Element After Decreasing and Rearranging.java,../data/formatted/debugged_desc_codes_0_n/Maximum Element After Decreasing and Rearranging_value.java,value,0.8971704692145726,0.8619122972050064,-0.03525817200956616,0.8809103438584702,0.8323228798605717,-0.048587463997898483,0.8886238094358763,0.8462050145919178,-0.042418794843958496,False,False,False,False
Maximum Employees to Be Invited to a Meeting_index,../data/formatted/buggy_codes/Maximum Employees to Be Invited to a Meeting_index.java,../data/formatted/correct_codes/Maximum Employees to Be Invited to a Meeting.java,../data/formatted/debugged_desc_codes_0_n/Maximum Employees to Be Invited to a Meeting_index.java,index,0.8984453725519983,0.9100185754386262,0.011573202886627887,0.8951802258129592,0.9100185754386262,0.014838349625666991,0.896801793929564,0.9100185754386262,0.013216781509062137,False,False,False,False
Maximum Equal Frequency_character,../data/formatted/buggy_codes/Maximum Equal Frequency_character.java,../data/formatted/correct_codes/Maximum Equal Frequency.java,../data/formatted/debugged_desc_codes_0_n/Maximum Equal Frequency_character.java,character,0.9574513066620809,0.9370924500049337,-0.020358856657147206,0.9574513066620809,0.9325750750098077,-0.02487623165227315,0.9574513066620809,0.9346837737216035,-0.022767532940477397,False,False,False,False
Maximum Erasure Value_operation,../data/formatted/buggy_codes/Maximum Erasure Value_operation.java,../data/formatted/correct_codes/Maximum Erasure Value.java,../data/formatted/debugged_desc_codes_0_n/Maximum Erasure Value_operation.java,operation,0.8803368440820704,0.48707843961946135,-0.393258404462609,0.8803368440820704,0.4824826693430543,-0.3978541747390161,0.8803368440820704,0.48340922408143666,-0.3969276200006337,False,True,True,False
Maximum Frequency Stack_character,../data/formatted/buggy_codes/Maximum Frequency Stack_character.java,../data/formatted/correct_codes/Maximum Frequency Stack.java,../data/formatted/debugged_desc_codes_0_n/Maximum Frequency Stack_character.java,character,0.8683457435989206,0.8661817468334401,-0.0021639967654805137,0.8677729983748492,0.8637836366727216,-0.003989361702127603,0.8680491556956643,0.86497746617837,-0.003071689517294307,False,False,False,False
Maximum Fruits Harvested After at Most K Steps_condition,../data/formatted/buggy_codes/Maximum Fruits Harvested After at Most K Steps_condition.java,../data/formatted/correct_codes/Maximum Fruits Harvested After at Most K Steps.java,../data/formatted/debugged_desc_codes_0_n/Maximum Fruits Harvested After at Most K Steps_condition.java,condition,0.9521434467664988,0.23453164575467972,-0.7176118010118191,0.9508343584828443,0.18768133070585669,-0.7631530277769876,0.9514853848520834,0.1968374239191471,-0.7546479609329364,False,False,False,True
Maximum Gap_operation,../data/formatted/buggy_codes/Maximum Gap_operation.java,../data/formatted/correct_codes/Maximum Gap.java,../data/formatted/debugged_desc_codes_0_n/Maximum Gap_operation.java,operation,0.8789122263102096,0.7515294611318811,-0.12738276517832847,0.8674934944111166,0.7060779162829562,-0.16141557812816032,0.8729755562201977,0.7233467739761953,-0.14962878224400245,False,False,False,False
Maximum Good People Based on Statements_character,../data/formatted/buggy_codes/Maximum Good People Based on Statements_character.java,../data/formatted/correct_codes/Maximum Good People Based on Statements.java,../data/formatted/debugged_desc_codes_0_n/Maximum Good People Based on Statements_character.java,character,0.9088702465136975,0.8942383354871406,-0.01463191102655692,0.9082180303396965,0.8861415628970455,-0.022076467442651015,0.9085370182283492,0.8897662675171542,-0.01877075071119505,False,False,False,False
Maximum Height by Stacking Cuboids_condition,../data/formatted/buggy_codes/Maximum Height by Stacking Cuboids_condition.java,../data/formatted/correct_codes/Maximum Height by Stacking Cuboids.java,../data/formatted/debugged_desc_codes_0_n/Maximum Height by Stacking Cuboids_condition.java,condition,0.9616543571115077,0.9216936594115713,-0.039960697699936376,0.9567266612385961,0.9102059370041723,-0.04652072423442377,0.9591645244337345,0.915396508562911,-0.04376801587082346,False,False,False,False
Maximum Ice Cream Bars_nobug,../data/formatted/buggy_codes/Maximum Ice Cream Bars_nobug.java,../data/formatted/correct_codes/Maximum Ice Cream Bars.java,../data/formatted/debugged_desc_codes_0_n/Maximum Ice Cream Bars_nobug.java,nobug,0.8383023882448273,0.7606557643633489,-0.07764662388147836,0.8383023882448273,0.7671957736645685,-0.0711066145802588,0.8383023882448273,0.7638474303037258,-0.07445495794110146,False,True,True,False
Maximum Length of a Concatenated String with Unique Characters_index,../data/formatted/buggy_codes/Maximum Length of a Concatenated String with Unique Characters_index.java,../data/formatted/correct_codes/Maximum Length of a Concatenated String with Unique Characters.java,../data/formatted/debugged_desc_codes_0_n/Maximum Length of a Concatenated String with Unique Characters_index.java,index,0.9538045633824621,0.9597667219906529,0.005962158608190826,0.9505646087657813,0.9597667219906529,0.009202113224871633,0.9521625174745731,0.9597667219906529,0.007604204516079793,False,False,False,False
Maximum Length of Repeated Subarray_index,../data/formatted/buggy_codes/Maximum Length of Repeated Subarray_index.java,../data/formatted/correct_codes/Maximum Length of Repeated Subarray.java,../data/formatted/debugged_desc_codes_0_n/Maximum Length of Repeated Subarray_index.java,index,0.9223347618299352,0.9530829882697096,0.030748226439774373,0.9151167006802496,0.9530829882697096,0.03796628758945997,0.9186657334098205,0.9530829882697096,0.03441725485988911,False,False,False,False
Maximum Length of Subarray With Positive Product_condition,../data/formatted/buggy_codes/Maximum Length of Subarray With Positive Product_condition.java,../data/formatted/correct_codes/Maximum Length of Subarray With Positive Product.java,../data/formatted/debugged_desc_codes_0_n/Maximum Length of Subarray With Positive Product_condition.java,condition,0.9124141126366737,0.8765233000826869,-0.03589081255398685,0.9088068941835393,0.8713675850990104,-0.03743930908452897,0.9105842922984813,0.8731002626420135,-0.0374840296564678,False,False,False,False
Maximum Level Sum of a Binary Tree_value,../data/formatted/buggy_codes/Maximum Level Sum of a Binary Tree_value.java,../data/formatted/correct_codes/Maximum Level Sum of a Binary Tree.java,../data/formatted/debugged_desc_codes_0_n/Maximum Level Sum of a Binary Tree_value.java,value,0.9083357863240409,0.8856733272239056,-0.022662459100135313,0.9083357863240409,0.8847377097543212,-0.023598076569719684,0.9083357863240409,0.8851149301024351,-0.023220856221605746,False,False,False,False
Maximum Matrix Sum_index,../data/formatted/buggy_codes/Maximum Matrix Sum_index.java,../data/formatted/correct_codes/Maximum Matrix Sum.java,../data/formatted/debugged_desc_codes_0_n/Maximum Matrix Sum_index.java,index,0.9043428534801291,0.9171721886316271,0.012829335151497978,0.8996488200518973,0.9171721886316271,0.017523368579729803,0.9019521002810675,0.9171721886316271,0.015220088350559546,False,False,False,False
Maximum Nesting Depth of the Parentheses_nobug,../data/formatted/buggy_codes/Maximum Nesting Depth of the Parentheses_nobug.java,../data/formatted/correct_codes/Maximum Nesting Depth of the Parentheses.java,../data/formatted/debugged_desc_codes_0_n/Maximum Nesting Depth of the Parentheses_nobug.java,nobug,0.9007537623648193,0.6611449321039293,-0.23960883026088997,0.9007537623648193,0.6426359166830063,-0.25811784568181295,0.9007537623648193,0.6505731496867431,-0.25018061267807623,False,False,False,False
Maximum Nesting Depth of Two Valid Parentheses Strings_character,../data/formatted/buggy_codes/Maximum Nesting Depth of Two Valid Parentheses Strings_character.java,../data/formatted/correct_codes/Maximum Nesting Depth of Two Valid Parentheses Strings.java,../data/formatted/debugged_desc_codes_0_n/Maximum Nesting Depth of Two Valid Parentheses Strings_character.java,character,0.9058594051560074,0.9411352997305464,0.03527589457453906,0.8933197241340268,0.9411352997305464,0.04781557559651961,0.8994469810691678,0.9411352997305464,0.041688318661378676,False,False,False,False
Maximum Non Negative Product in a Matrix_index,../data/formatted/buggy_codes/Maximum Non Negative Product in a Matrix_index.java,../data/formatted/correct_codes/Maximum Non Negative Product in a Matrix.java,../data/formatted/debugged_desc_codes_0_n/Maximum Non Negative Product in a Matrix_index.java,index,0.9393215099920769,0.9311476537544863,-0.008173856237590593,0.9364511612627238,0.9220653843645921,-0.014385776898131697,0.937876094934522,0.9264398845846948,-0.011436210349827114,False,False,False,False
Maximum Number of Achievable Transfer Requests_index,../data/formatted/buggy_codes/Maximum Number of Achievable Transfer Requests_index.java,../data/formatted/correct_codes/Maximum Number of Achievable Transfer Requests.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Achievable Transfer Requests_index.java,index,0.8754820730074325,0.8853234153890203,0.009841342381587737,0.8754820730074325,0.8853234153890203,0.009841342381587737,0.8754820730074325,0.8853234153890203,0.009841342381587737,False,False,False,False
Maximum Number of Balloons_condition,../data/formatted/buggy_codes/Maximum Number of Balloons_condition.java,../data/formatted/correct_codes/Maximum Number of Balloons.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Balloons_condition.java,condition,0.919851149199694,0.873303823175155,-0.04654732602453904,0.916505898326379,0.870202093616894,-0.04630380470948492,0.9181562768924325,0.8716072378635242,-0.04654903902890828,False,False,False,False
Maximum Number of Balls in a Box_condition,../data/formatted/buggy_codes/Maximum Number of Balls in a Box_condition.java,../data/formatted/correct_codes/Maximum Number of Balls in a Box.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Balls in a Box_condition.java,condition,0.9259089261255955,0.8298919289329105,-0.09601699719268497,0.9146748903281503,0.819233810934669,-0.09544107939348134,0.9201024925059367,0.8224567034139089,-0.09764578909202781,False,False,False,False
Maximum Number of Coins You Can Get_operation,../data/formatted/buggy_codes/Maximum Number of Coins You Can Get_operation.java,../data/formatted/correct_codes/Maximum Number of Coins You Can Get.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Coins You Can Get_operation.java,operation,0.9195550307517107,0.9195550307517107,0.0,0.9195550307517107,0.9195550307517107,0.0,0.9195550307517107,0.9195550307517107,0.0,False,False,False,False
Maximum Number of Consecutive Values You Can Make_character,../data/formatted/buggy_codes/Maximum Number of Consecutive Values You Can Make_character.java,../data/formatted/correct_codes/Maximum Number of Consecutive Values You Can Make.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Consecutive Values You Can Make_character.java,character,0.9391589195528721,0.9360326668826924,-0.003126252670179741,0.9367184251132357,0.9267470752594189,-0.009971349853816758,0.9379202653598517,0.9312603555226043,-0.006659909837247402,False,False,False,False
Maximum Number of Eaten Apples_operation,../data/formatted/buggy_codes/Maximum Number of Eaten Apples_operation.java,../data/formatted/correct_codes/Maximum Number of Eaten Apples.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Eaten Apples_operation.java,operation,0.8668897605121078,0.7967210540649705,-0.07016870644713724,0.8623703455483442,0.7773627906794061,-0.08500755486893818,0.8645967041945957,0.7850408316665622,-0.07955587252803342,False,False,False,False
Maximum Number of Events That Can Be Attended II_operation,../data/formatted/buggy_codes/Maximum Number of Events That Can Be Attended II_operation.java,../data/formatted/correct_codes/Maximum Number of Events That Can Be Attended II.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Events That Can Be Attended II_operation.java,operation,0.9547643038033872,0.9650021659807237,0.010237862177336576,0.9479436238128491,0.9650021659807237,0.017058542167874613,0.9512833629135948,0.9650021659807237,0.013718803067128915,False,False,False,False
Maximum Number of Events That Can Be Attended_character,../data/formatted/buggy_codes/Maximum Number of Events That Can Be Attended_character.java,../data/formatted/correct_codes/Maximum Number of Events That Can Be Attended.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Events That Can Be Attended_character.java,character,0.8948023167459597,0.9168216388360493,0.02201932209008961,0.8865464666735376,0.9168216388360493,0.030275172162511632,0.8905645223160372,0.9168216388360493,0.026257116520012058,False,False,False,False
Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character,../data/formatted/buggy_codes/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character.java,../data/formatted/correct_codes/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character.java,character,0.8935228476225888,0.9194729820486547,0.025950134426065863,0.8905111457892827,0.9158262253938991,0.02531507960461643,0.8919924078749101,0.9175275017650624,0.025535093890152294,False,False,False,False
Maximum Number of Non-Overlapping Substrings_operation,../data/formatted/buggy_codes/Maximum Number of Non-Overlapping Substrings_operation.java,../data/formatted/correct_codes/Maximum Number of Non-Overlapping Substrings.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Non-Overlapping Substrings_operation.java,operation,0.943436410855331,0.32197858217433006,-0.621457828681001,0.9409758359810038,0.2641990201215599,-0.6767768158594438,0.9421960625790714,0.2783282188104577,-0.6638678437686136,False,False,False,False
Maximum Number of Occurrences of a Substring_operation,../data/formatted/buggy_codes/Maximum Number of Occurrences of a Substring_operation.java,../data/formatted/correct_codes/Maximum Number of Occurrences of a Substring.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Occurrences of a Substring_operation.java,operation,0.9217165561448137,0.9160612008189432,-0.005655355325870581,0.9138101552226411,0.9071406552471215,-0.006669499975519577,0.9176699469686186,0.9112295242100421,-0.006440422758576481,False,False,False,False
Maximum Number of Pairs in Array_nobug,../data/formatted/buggy_codes/Maximum Number of Pairs in Array_nobug.java,../data/formatted/correct_codes/Maximum Number of Pairs in Array.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Pairs in Array_nobug.java,nobug,0.8833942409156725,0.7663472693219842,-0.11704697159368838,0.8833942409156725,0.7627419513735733,-0.12065228954209928,0.8833942409156724,0.7643495326027162,-0.11904470831295622,False,False,False,False
Maximum Number of Points with Cost_character,../data/formatted/buggy_codes/Maximum Number of Points with Cost_character.java,../data/formatted/correct_codes/Maximum Number of Points with Cost.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Points with Cost_character.java,character,0.9687371439344156,0.7835840520061508,-0.1851530919282648,0.9687371439344156,0.7602686217471948,-0.20846852218722078,0.9687371439344156,0.7694884354592291,-0.1992487084751865,False,False,False,True
Maximum Number of Removable Characters_operation,../data/formatted/buggy_codes/Maximum Number of Removable Characters_operation.java,../data/formatted/correct_codes/Maximum Number of Removable Characters.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Removable Characters_operation.java,operation,0.9502743596303763,0.9161276580268709,-0.034146701603505414,0.9462472128889194,0.9200432996589301,-0.026203913229989384,0.9482430287215007,0.9180601782909039,-0.030182850430596764,False,False,False,False
Maximum Number of Tasks You Can Assign_operation,../data/formatted/buggy_codes/Maximum Number of Tasks You Can Assign_operation.java,../data/formatted/correct_codes/Maximum Number of Tasks You Can Assign.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Tasks You Can Assign_operation.java,operation,0.9294903964428025,0.7615301204965926,-0.16796027594620988,0.9267482519846455,0.7217251871148312,-0.20502306486981425,0.9281074278531877,0.7393397319981233,-0.18876769585506437,False,False,False,True
Maximum Number of Visible Points_value,../data/formatted/buggy_codes/Maximum Number of Visible Points_value.java,../data/formatted/correct_codes/Maximum Number of Visible Points.java,../data/formatted/debugged_desc_codes_0_n/Maximum Number of Visible Points_value.java,value,0.9258893516553566,0.6214718113743815,-0.3044175402809751,0.9226942287558804,0.5778760494414447,-0.3448181793144357,0.924256411193334,0.5922661774910941,-0.3319902337022399,False,False,False,True
