problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Last Stone Weight_index,../data/formatted/buggy_codes/Last Stone Weight_index.java,../data/formatted/correct_codes/Last Stone Weight.java,../data/formatted/debugged_codes_f_c/Last Stone Weight_index.java,index,,,,,0.9174214202362154,0.9367943701206256,0.019372949884410184
Last Substring in Lexicographical Order_operation,../data/formatted/buggy_codes/Last Substring in Lexicographical Order_operation.java,../data/formatted/correct_codes/Last Substring in Lexicographical Order.java,../data/formatted/debugged_codes_f_c/Last Substring in Lexicographical Order_operation.java,operation,,,,,0.9207996727127755,0.8771416362825046,-0.043658036430270886
Latest Time by Replacing Hidden Digits_condition,../data/formatted/buggy_codes/Latest Time by Replacing Hidden Digits_condition.java,../data/formatted/correct_codes/Latest Time by Replacing Hidden Digits.java,../data/formatted/debugged_codes_f_c/Latest Time by Replacing Hidden Digits_condition.java,condition,,,,,0.9352856747913709,0.88010575963464,-0.05517991515673093
Leaf-Similar Trees_operation,../data/formatted/buggy_codes/Leaf-Similar Trees_operation.java,../data/formatted/correct_codes/Leaf-Similar Trees.java,../data/formatted/debugged_codes_f_c/Leaf-Similar Trees_operation.java,operation,,,,,0.9056888188002259,0.7359419035527975,-0.16974691524742835
LeafSimilar Trees_condition,../data/formatted/buggy_codes/LeafSimilar Trees_condition.java,../data/formatted/correct_codes/LeafSimilar Trees.java,../data/formatted/debugged_codes_f_c/LeafSimilar Trees_condition.java,condition,,,,,0.850203199982948,0.7342352898574261,-0.11596791012552188
Least Number of Unique Integers after K Removals_condition,../data/formatted/buggy_codes/Least Number of Unique Integers after K Removals_condition.java,../data/formatted/correct_codes/Least Number of Unique Integers after K Removals.java,../data/formatted/debugged_codes_f_c/Least Number of Unique Integers after K Removals_condition.java,condition,,,,,0.9081940888049207,0.9085910784000252,0.00039698959510447995
Lemonade Change_nobug,../data/formatted/buggy_codes/Lemonade Change_nobug.java,../data/formatted/correct_codes/Lemonade Change.java,../data/formatted/debugged_codes_f_c/Lemonade Change_nobug.java,nobug,,,,,0.893045494725819,0.6992832308593611,-0.1937622638664579
Length of Last Word_character,../data/formatted/buggy_codes/Length of Last Word_character.java,../data/formatted/correct_codes/Length of Last Word.java,../data/formatted/debugged_codes_f_c/Length of Last Word_character.java,character,,,,,0.9159331621416561,0.36420771486857517,-0.5517254472730809
Length of Longest Fibonacci Subsequence_value,../data/formatted/buggy_codes/Length of Longest Fibonacci Subsequence_value.java,../data/formatted/correct_codes/Length of Longest Fibonacci Subsequence.java,../data/formatted/debugged_codes_f_c/Length of Longest Fibonacci Subsequence_value.java,value,,,,,0.9321103610224026,0.8943275583300256,-0.03778280269237699
Letter Combinations of a Phone Number_character,../data/formatted/buggy_codes/Letter Combinations of a Phone Number_character.java,../data/formatted/correct_codes/Letter Combinations of a Phone Number.java,../data/formatted/debugged_codes_f_c/Letter Combinations of a Phone Number_character.java,character,,,,,0.8884716896283801,0.923411941757722,0.03494025212934193
Letter Tile Possibilities_character,../data/formatted/buggy_codes/Letter Tile Possibilities_character.java,../data/formatted/correct_codes/Letter Tile Possibilities.java,../data/formatted/debugged_codes_f_c/Letter Tile Possibilities_character.java,character,,,,,0.8771971907936973,0.9003673136460595,0.023170122852362196
Lexicographical Numbers_value,../data/formatted/buggy_codes/Lexicographical Numbers_value.java,../data/formatted/correct_codes/Lexicographical Numbers.java,../data/formatted/debugged_codes_f_c/Lexicographical Numbers_value.java,value,,,,,0.8686502339360782,0.8686502339360782,0.0
Lexicographically Smallest Equivalent String_character,../data/formatted/buggy_codes/Lexicographically Smallest Equivalent String_character.java,../data/formatted/correct_codes/Lexicographically Smallest Equivalent String.java,../data/formatted/debugged_codes_f_c/Lexicographically Smallest Equivalent String_character.java,character,,,,,0.9257677550800151,0.7871158402633368,-0.13865191481667827
Lexicographically Smallest String After Applying Operations_operation,../data/formatted/buggy_codes/Lexicographically Smallest String After Applying Operations_operation.java,../data/formatted/correct_codes/Lexicographically Smallest String After Applying Operations.java,../data/formatted/debugged_codes_f_c/Lexicographically Smallest String After Applying Operations_operation.java,operation,,,,,0.9222313485166578,0.6644915675696708,-0.257739780946987
LFU Cache_nobug,../data/formatted/buggy_codes/LFU Cache_nobug.java,../data/formatted/correct_codes/LFU Cache.java,../data/formatted/debugged_codes_f_c/LFU Cache_nobug.java,nobug,,,,,0.8382857224220366,0.5694800322370954,-0.26880569018494116
License Key Formatting_operation,../data/formatted/buggy_codes/License Key Formatting_operation.java,../data/formatted/correct_codes/License Key Formatting.java,../data/formatted/debugged_codes_f_c/License Key Formatting_operation.java,operation,,,,,0.8611415292275364,0.8918613338406388,0.03071980461310242
Linked List Components_character,../data/formatted/buggy_codes/Linked List Components_character.java,../data/formatted/correct_codes/Linked List Components.java,../data/formatted/debugged_codes_f_c/Linked List Components_character.java,character,,,,,0.8526732712794287,0.8805296242586416,0.02785635297921285
Linked List Cycle II_nobug,../data/formatted/buggy_codes/Linked List Cycle II_nobug.java,../data/formatted/correct_codes/Linked List Cycle II.java,../data/formatted/debugged_codes_f_c/Linked List Cycle II_nobug.java,nobug,,,,,0.9283766535371013,0.3168495770413511,-0.6115270764957502
Linked List Cycle_nobug,../data/formatted/buggy_codes/Linked List Cycle_nobug.java,../data/formatted/correct_codes/Linked List Cycle.java,../data/formatted/debugged_codes_f_c/Linked List Cycle_nobug.java,nobug,,,,,0.8898078619799377,0.3873779136253555,-0.5024299483545822
Linked List in Binary Tree_operation,../data/formatted/buggy_codes/Linked List in Binary Tree_operation.java,../data/formatted/correct_codes/Linked List in Binary Tree.java,../data/formatted/debugged_codes_f_c/Linked List in Binary Tree_operation.java,operation,,,,,0.962208455105851,0.2727574116930429,-0.689451043412808
Linked List Random Node_operation,../data/formatted/buggy_codes/Linked List Random Node_operation.java,../data/formatted/correct_codes/Linked List Random Node.java,../data/formatted/debugged_codes_f_c/Linked List Random Node_operation.java,operation,,,,,0.9034537099463735,0.9034537099463735,0.0
Long Pressed Name_value,../data/formatted/buggy_codes/Long Pressed Name_value.java,../data/formatted/correct_codes/Long Pressed Name.java,../data/formatted/debugged_codes_f_c/Long Pressed Name_value.java,value,,,,,0.8938111017383463,0.9158691129131409,0.022058011174794556
Longer Contiguous Segments of Ones than Zeros_condition,../data/formatted/buggy_codes/Longer Contiguous Segments of Ones than Zeros_condition.java,../data/formatted/correct_codes/Longer Contiguous Segments of Ones than Zeros.java,../data/formatted/debugged_codes_f_c/Longer Contiguous Segments of Ones than Zeros_condition.java,condition,,,,,0.8695672683610174,0.8963645025685074,0.02679723420749003
Longest Absolute File Path_operation,../data/formatted/buggy_codes/Longest Absolute File Path_operation.java,../data/formatted/correct_codes/Longest Absolute File Path.java,../data/formatted/debugged_codes_f_c/Longest Absolute File Path_operation.java,operation,,,,,0.9021095404179077,0.9021095404179077,0.0
Longest Arithmetic Subsequence of Given Difference_value,../data/formatted/buggy_codes/Longest Arithmetic Subsequence of Given Difference_value.java,../data/formatted/correct_codes/Longest Arithmetic Subsequence of Given Difference.java,../data/formatted/debugged_codes_f_c/Longest Arithmetic Subsequence of Given Difference_value.java,value,,,,,0.9253826298116286,0.21734360372315306,-0.7080390260884755
Longest Arithmetic Subsequence_character,../data/formatted/buggy_codes/Longest Arithmetic Subsequence_character.java,../data/formatted/correct_codes/Longest Arithmetic Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Arithmetic Subsequence_character.java,character,,,,,0.9175747162455409,0.9455820193457494,0.02800730310020849
Longest Binary Subsequence Less Than or Equal to K_nobug,../data/formatted/buggy_codes/Longest Binary Subsequence Less Than or Equal to K_nobug.java,../data/formatted/correct_codes/Longest Binary Subsequence Less Than or Equal to K.java,../data/formatted/debugged_codes_f_c/Longest Binary Subsequence Less Than or Equal to K_nobug.java,nobug,,,,,0.9257641227453256,0.2183650365448625,-0.7073990862004631
Longest Chunked Palindrome Decomposition_value,../data/formatted/buggy_codes/Longest Chunked Palindrome Decomposition_value.java,../data/formatted/correct_codes/Longest Chunked Palindrome Decomposition.java,../data/formatted/debugged_codes_f_c/Longest Chunked Palindrome Decomposition_value.java,value,,,,,0.9272749660817471,0.7669450186963482,-0.16032994738539885
Longest Common Prefix_character,../data/formatted/buggy_codes/Longest Common Prefix_character.java,../data/formatted/correct_codes/Longest Common Prefix.java,../data/formatted/debugged_codes_f_c/Longest Common Prefix_character.java,character,,,,,0.8768949555567449,0.9081398826834168,0.03124492712667193
Longest Common Subpath_value,../data/formatted/buggy_codes/Longest Common Subpath_value.java,../data/formatted/correct_codes/Longest Common Subpath.java,../data/formatted/debugged_codes_f_c/Longest Common Subpath_value.java,value,,,,,0.9494255345448132,0.07492537579049582,-0.8745001587543173
Longest Common Subsequence_value,../data/formatted/buggy_codes/Longest Common Subsequence_value.java,../data/formatted/correct_codes/Longest Common Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Common Subsequence_value.java,value,,,,,0.9499973534023899,0.9499973534023899,0.0
Longest Consecutive Sequence_character,../data/formatted/buggy_codes/Longest Consecutive Sequence_character.java,../data/formatted/correct_codes/Longest Consecutive Sequence.java,../data/formatted/debugged_codes_f_c/Longest Consecutive Sequence_character.java,character,,,,,0.8513373936291989,0.8321619894718365,-0.019175404157362408
Longest Continuous Increasing Subsequence_index,../data/formatted/buggy_codes/Longest Continuous Increasing Subsequence_index.java,../data/formatted/correct_codes/Longest Continuous Increasing Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Continuous Increasing Subsequence_index.java,index,,,,,0.8573639874916992,0.7526630961101217,-0.10470089138157745
Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit_character,../data/formatted/buggy_codes/Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit_character.java,../data/formatted/correct_codes/Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit.java,../data/formatted/debugged_codes_f_c/Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit_character.java,character,,,,,0.8876133584318847,0.9022905773800582,0.014677218948173532
Longest Cycle in a Graph_condition,../data/formatted/buggy_codes/Longest Cycle in a Graph_condition.java,../data/formatted/correct_codes/Longest Cycle in a Graph.java,../data/formatted/debugged_codes_f_c/Longest Cycle in a Graph_condition.java,condition,,,,,0.9445411798739802,0.9321201894248063,-0.012420990449173885
Longest Duplicate Substring_operation,../data/formatted/buggy_codes/Longest Duplicate Substring_operation.java,../data/formatted/correct_codes/Longest Duplicate Substring.java,../data/formatted/debugged_codes_f_c/Longest Duplicate Substring_operation.java,operation,,,,,0.9407630469420781,0.8685404926882849,-0.0722225542537932
Longest Happy Prefix_index,../data/formatted/buggy_codes/Longest Happy Prefix_index.java,../data/formatted/correct_codes/Longest Happy Prefix.java,../data/formatted/debugged_codes_f_c/Longest Happy Prefix_index.java,index,,,,,0.8998141625425851,0.9271420973973225,0.02732793485473739
Longest Happy String_operation,../data/formatted/buggy_codes/Longest Happy String_operation.java,../data/formatted/correct_codes/Longest Happy String.java,../data/formatted/debugged_codes_f_c/Longest Happy String_operation.java,operation,,,,,0.9475312498346464,0.7865883643493425,-0.1609428854853039
Longest Harmonious Subsequence_operation,../data/formatted/buggy_codes/Longest Harmonious Subsequence_operation.java,../data/formatted/correct_codes/Longest Harmonious Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Harmonious Subsequence_operation.java,operation,,,,,0.9430898799340449,0.8517197864692513,-0.09137009346479363
Longest Ideal Subsequence_condition,../data/formatted/buggy_codes/Longest Ideal Subsequence_condition.java,../data/formatted/correct_codes/Longest Ideal Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Ideal Subsequence_condition.java,condition,,,,,0.9527295176059251,0.9527295176059251,0.0
Longest Increasing Path in a Matrix_nobug,../data/formatted/buggy_codes/Longest Increasing Path in a Matrix_nobug.java,../data/formatted/correct_codes/Longest Increasing Path in a Matrix.java,../data/formatted/debugged_codes_f_c/Longest Increasing Path in a Matrix_nobug.java,nobug,,,,,0.9507618034586971,0.7508968282405566,-0.1998649752181405
Longest Increasing Subsequence_character,../data/formatted/buggy_codes/Longest Increasing Subsequence_character.java,../data/formatted/correct_codes/Longest Increasing Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Increasing Subsequence_character.java,character,,,,,0.905714478986279,0.9212344617322175,0.015519982745938465
Longest Mountain in Array_operation,../data/formatted/buggy_codes/Longest Mountain in Array_operation.java,../data/formatted/correct_codes/Longest Mountain in Array.java,../data/formatted/debugged_codes_f_c/Longest Mountain in Array_operation.java,operation,,,,,0.9427511353969003,0.9544341796122983,0.011683044215398009
Longest Nice Substring_nobug,../data/formatted/buggy_codes/Longest Nice Substring_nobug.java,../data/formatted/correct_codes/Longest Nice Substring.java,../data/formatted/debugged_codes_f_c/Longest Nice Substring_nobug.java,nobug,,,,,0.9492771798297412,0.8901111353812565,-0.05916604444848472
Longest Palindrome by Concatenating Two Letter Words_index,../data/formatted/buggy_codes/Longest Palindrome by Concatenating Two Letter Words_index.java,../data/formatted/correct_codes/Longest Palindrome by Concatenating Two Letter Words.java,../data/formatted/debugged_codes_f_c/Longest Palindrome by Concatenating Two Letter Words_index.java,index,,,,,0.9133651602754177,0.47200636624745373,-0.44135879402796396
Longest Palindrome_value,../data/formatted/buggy_codes/Longest Palindrome_value.java,../data/formatted/correct_codes/Longest Palindrome.java,../data/formatted/debugged_codes_f_c/Longest Palindrome_value.java,value,,,,,0.9147055528708747,0.7364535279879602,-0.17825202488291458
Longest Palindromic Subsequence_character,../data/formatted/buggy_codes/Longest Palindromic Subsequence_character.java,../data/formatted/correct_codes/Longest Palindromic Subsequence.java,../data/formatted/debugged_codes_f_c/Longest Palindromic Subsequence_character.java,character,,,,,0.9257420833697383,0.1299556900363187,-0.7957863933334196
Longest Palindromic Substring_character,../data/formatted/buggy_codes/Longest Palindromic Substring_character.java,../data/formatted/correct_codes/Longest Palindromic Substring.java,../data/formatted/debugged_codes_f_c/Longest Palindromic Substring_character.java,character,,,,,0.887969628275688,0.6114168136866243,-0.2765528145890638
Longest Path With Different Adjacent Characters_index,../data/formatted/buggy_codes/Longest Path With Different Adjacent Characters_index.java,../data/formatted/correct_codes/Longest Path With Different Adjacent Characters.java,../data/formatted/debugged_codes_f_c/Longest Path With Different Adjacent Characters_index.java,index,,,,,0.9320414544047901,0.12341943678605993,-0.8086220176187302
Longest Repeating Character Replacement_character,../data/formatted/buggy_codes/Longest Repeating Character Replacement_character.java,../data/formatted/correct_codes/Longest Repeating Character Replacement.java,../data/formatted/debugged_codes_f_c/Longest Repeating Character Replacement_character.java,character,,,,,0.9341340693090867,0.9395444322539306,0.005410362944843872
Longest String Chain_condition,../data/formatted/buggy_codes/Longest String Chain_condition.java,../data/formatted/correct_codes/Longest String Chain.java,../data/formatted/debugged_codes_f_c/Longest String Chain_condition.java,condition,,,,,0.9023413879241302,0.384857943775918,-0.5174834441482122
Longest Subarray of 1's After Deleting One Element_character,../data/formatted/buggy_codes/Longest Subarray of 1's After Deleting One Element_character.java,../data/formatted/correct_codes/Longest Subarray of 1's After Deleting One Element.java,../data/formatted/debugged_codes_f_c/Longest Subarray of 1's After Deleting One Element_character.java,character,,,,,0.9090365267768682,0.9130330743713406,0.003996547594472433
Longest Subarray With Maximum Bitwise AND_operation,../data/formatted/buggy_codes/Longest Subarray With Maximum Bitwise AND_operation.java,../data/formatted/correct_codes/Longest Subarray With Maximum Bitwise AND.java,../data/formatted/debugged_codes_f_c/Longest Subarray With Maximum Bitwise AND_operation.java,operation,,,,,0.8784516812754094,0.421820723325207,-0.4566309579502024
Longest Subsequence Repeated k Times_character,../data/formatted/buggy_codes/Longest Subsequence Repeated k Times_character.java,../data/formatted/correct_codes/Longest Subsequence Repeated k Times.java,../data/formatted/debugged_codes_f_c/Longest Subsequence Repeated k Times_character.java,character,,,,,0.894032914194911,0.9215464666256121,0.027513552430701083
Longest Substring Of All Vowels in Order_nobug,../data/formatted/buggy_codes/Longest Substring Of All Vowels in Order_nobug.java,../data/formatted/correct_codes/Longest Substring Of All Vowels in Order.java,../data/formatted/debugged_codes_f_c/Longest Substring Of All Vowels in Order_nobug.java,nobug,,,,,0.8061877016646122,0.21433529034020854,-0.5918524113244037
Longest Substring of One Repeating Character_character,../data/formatted/buggy_codes/Longest Substring of One Repeating Character_character.java,../data/formatted/correct_codes/Longest Substring of One Repeating Character.java,../data/formatted/debugged_codes_f_c/Longest Substring of One Repeating Character_character.java,character,,,,,0.9318426035309142,0.7369254409770492,-0.19491716255386504
Longest Substring with At Least K Repeating Characters_value,../data/formatted/buggy_codes/Longest Substring with At Least K Repeating Characters_value.java,../data/formatted/correct_codes/Longest Substring with At Least K Repeating Characters.java,../data/formatted/debugged_codes_f_c/Longest Substring with At Least K Repeating Characters_value.java,value,,,,,0.924982984303114,0.7681632151057414,-0.15681976919737262
Longest Substring Without Repeating Characters_operation,../data/formatted/buggy_codes/Longest Substring Without Repeating Characters_operation.java,../data/formatted/correct_codes/Longest Substring Without Repeating Characters.java,../data/formatted/debugged_codes_f_c/Longest Substring Without Repeating Characters_operation.java,operation,,,,,0.8820217758577946,0.625829247080498,-0.2561925287772966
Longest Turbulent Subarray_index,../data/formatted/buggy_codes/Longest Turbulent Subarray_index.java,../data/formatted/correct_codes/Longest Turbulent Subarray.java,../data/formatted/debugged_codes_f_c/Longest Turbulent Subarray_index.java,index,,,,,0.9093219848050805,0.7619490922853667,-0.14737289251971386
Longest Uncommon Subsequence II_value,../data/formatted/buggy_codes/Longest Uncommon Subsequence II_value.java,../data/formatted/correct_codes/Longest Uncommon Subsequence II.java,../data/formatted/debugged_codes_f_c/Longest Uncommon Subsequence II_value.java,value,,,,,0.8949804084300499,0.23110048898655788,-0.663879919443492
Longest Uncommon Subsequence I_nobug,../data/formatted/buggy_codes/Longest Uncommon Subsequence I_nobug.java,../data/formatted/correct_codes/Longest Uncommon Subsequence I.java,../data/formatted/debugged_codes_f_c/Longest Uncommon Subsequence I_nobug.java,nobug,,,,,0.8983275682828668,0.8326675494443851,-0.0656600188384816
Longest Univalue Path_condition,../data/formatted/buggy_codes/Longest Univalue Path_condition.java,../data/formatted/correct_codes/Longest Univalue Path.java,../data/formatted/debugged_codes_f_c/Longest Univalue Path_condition.java,condition,,,,,0.8989871365811135,0.9211656819981417,0.02217854541702824
Longest Valid Parentheses_condition,../data/formatted/buggy_codes/Longest Valid Parentheses_condition.java,../data/formatted/correct_codes/Longest Valid Parentheses.java,../data/formatted/debugged_codes_f_c/Longest Valid Parentheses_condition.java,condition,,,,,0.9097534010016246,0.29825488713403614,-0.6114985138675885
Longest Well-Performing Interval_value,../data/formatted/buggy_codes/Longest Well-Performing Interval_value.java,../data/formatted/correct_codes/Longest Well-Performing Interval.java,../data/formatted/debugged_codes_f_c/Longest Well-Performing Interval_value.java,value,,,,,0.9198332984205781,0.27762438610353013,-0.642208912317048
Longest Word in Dictionary through Deleting_condition,../data/formatted/buggy_codes/Longest Word in Dictionary through Deleting_condition.java,../data/formatted/correct_codes/Longest Word in Dictionary through Deleting.java,../data/formatted/debugged_codes_f_c/Longest Word in Dictionary through Deleting_condition.java,condition,,,,,0.9103578890662773,0.7598819844091773,-0.15047590465710003
Longest Word in Dictionary_operation,../data/formatted/buggy_codes/Longest Word in Dictionary_operation.java,../data/formatted/correct_codes/Longest Word in Dictionary.java,../data/formatted/debugged_codes_f_c/Longest Word in Dictionary_operation.java,operation,,,,,0.903862518094322,0.8386068148842082,-0.06525570321011387
Longest ZigZag Path in a Binary Tree_condition,../data/formatted/buggy_codes/Longest ZigZag Path in a Binary Tree_condition.java,../data/formatted/correct_codes/Longest ZigZag Path in a Binary Tree.java,../data/formatted/debugged_codes_f_c/Longest ZigZag Path in a Binary Tree_condition.java,condition,,,,,0.9212952719589923,0.9358639252271426,0.014568653268150267
Loud and Rich_value,../data/formatted/buggy_codes/Loud and Rich_value.java,../data/formatted/correct_codes/Loud and Rich.java,../data/formatted/debugged_codes_f_c/Loud and Rich_value.java,value,,,,,0.9039222751680407,0.9039222751680407,0.0
Lowest Common Ancestor of a Binary Search Tree_nobug,../data/formatted/buggy_codes/Lowest Common Ancestor of a Binary Search Tree_nobug.java,../data/formatted/correct_codes/Lowest Common Ancestor of a Binary Search Tree.java,../data/formatted/debugged_codes_f_c/Lowest Common Ancestor of a Binary Search Tree_nobug.java,nobug,,,,,0.8871636275392134,0.17385787990356733,-0.7133057476356461
Lowest Common Ancestor of a Binary Tree_value,../data/formatted/buggy_codes/Lowest Common Ancestor of a Binary Tree_value.java,../data/formatted/correct_codes/Lowest Common Ancestor of a Binary Tree.java,../data/formatted/debugged_codes_f_c/Lowest Common Ancestor of a Binary Tree_value.java,value,,,,,0.9197479286940807,0.5322997397662976,-0.3874481889277831
Lowest Common Ancestor of Deepest Leaves_character,../data/formatted/buggy_codes/Lowest Common Ancestor of Deepest Leaves_character.java,../data/formatted/correct_codes/Lowest Common Ancestor of Deepest Leaves.java,../data/formatted/debugged_codes_f_c/Lowest Common Ancestor of Deepest Leaves_character.java,character,,,,,0.9440530535538594,0.8971142620247925,-0.04693879152906688
LRU Cache_nobug,../data/formatted/buggy_codes/LRU Cache_nobug.java,../data/formatted/correct_codes/LRU Cache.java,../data/formatted/debugged_codes_f_c/LRU Cache_nobug.java,nobug,,,,,0.8571349179011061,0.5634821371356712,-0.2936527807654349
Lucky Numbers in a Matrix_character,../data/formatted/buggy_codes/Lucky Numbers in a Matrix_character.java,../data/formatted/correct_codes/Lucky Numbers in a Matrix.java,../data/formatted/debugged_codes_f_c/Lucky Numbers in a Matrix_character.java,character,,,,,0.879006008693648,0.8982497844605064,0.01924377576685843
Magic Squares In Grid_operation,../data/formatted/buggy_codes/Magic Squares In Grid_operation.java,../data/formatted/correct_codes/Magic Squares In Grid.java,../data/formatted/debugged_codes_f_c/Magic Squares In Grid_operation.java,operation,,,,,0.9604453408177438,0.6056032597433844,-0.35484208107435944
Magical String_operation,../data/formatted/buggy_codes/Magical String_operation.java,../data/formatted/correct_codes/Magical String.java,../data/formatted/debugged_codes_f_c/Magical String_operation.java,operation,,,,,0.8563978174447888,0.33684806556568814,-0.5195497518791007
Magnetic Force Between Two Balls_value,../data/formatted/buggy_codes/Magnetic Force Between Two Balls_value.java,../data/formatted/correct_codes/Magnetic Force Between Two Balls.java,../data/formatted/debugged_codes_f_c/Magnetic Force Between Two Balls_value.java,value,,,,,0.9154996039832468,0.28509943472282506,-0.6304001692604217
Majority Element II_index,../data/formatted/buggy_codes/Majority Element II_index.java,../data/formatted/correct_codes/Majority Element II.java,../data/formatted/debugged_codes_f_c/Majority Element II_index.java,index,,,,,0.9063814272028329,0.9241269869674478,0.017745559764614893
Majority Element_value,../data/formatted/buggy_codes/Majority Element_value.java,../data/formatted/correct_codes/Majority Element.java,../data/formatted/debugged_codes_f_c/Majority Element_value.java,value,,,,,0.8242067508097145,0.8330371545930287,0.008830403783314233
Make Array Strictly Increasing_condition,../data/formatted/buggy_codes/Make Array Strictly Increasing_condition.java,../data/formatted/correct_codes/Make Array Strictly Increasing.java,../data/formatted/debugged_codes_f_c/Make Array Strictly Increasing_condition.java,condition,,,,,0.9464101639241063,0.9464101639241063,0.0
Make The String Great_value,../data/formatted/buggy_codes/Make The String Great_value.java,../data/formatted/correct_codes/Make The String Great.java,../data/formatted/debugged_codes_f_c/Make The String Great_value.java,value,,,,,0.892591708787182,0.9166145744819137,0.024022865694731776
Make the XOR of All Segments Equal to Zero_operation,../data/formatted/buggy_codes/Make the XOR of All Segments Equal to Zero_operation.java,../data/formatted/correct_codes/Make the XOR of All Segments Equal to Zero.java,../data/formatted/debugged_codes_f_c/Make the XOR of All Segments Equal to Zero_operation.java,operation,,,,,0.9456957976158467,0.87058230718311,-0.07511349043273663
Make Two Arrays Equal by Reversing Sub-arrays_condition,../data/formatted/buggy_codes/Make Two Arrays Equal by Reversing Sub-arrays_condition.java,../data/formatted/correct_codes/Make Two Arrays Equal by Reversing Sub-arrays.java,../data/formatted/debugged_codes_f_c/Make Two Arrays Equal by Reversing Sub-arrays_condition.java,condition,,,,,0.8580643656043561,0.8169326434720041,-0.041131722132351944
Making A Large Island_value,../data/formatted/buggy_codes/Making A Large Island_value.java,../data/formatted/correct_codes/Making A Large Island.java,../data/formatted/debugged_codes_f_c/Making A Large Island_value.java,value,,,,,0.9523431386628494,0.7848297644245305,-0.1675133742383189
Making File Names Unique_nobug,../data/formatted/buggy_codes/Making File Names Unique_nobug.java,../data/formatted/correct_codes/Making File Names Unique.java,../data/formatted/debugged_codes_f_c/Making File Names Unique_nobug.java,nobug,,,,,0.884817242812413,0.5422222905606795,-0.34259495225173353
Map of Highest Peak_condition,../data/formatted/buggy_codes/Map of Highest Peak_condition.java,../data/formatted/correct_codes/Map of Highest Peak.java,../data/formatted/debugged_codes_f_c/Map of Highest Peak_condition.java,condition,,,,,0.929125715238302,0.8331816384193913,-0.0959440768189107
Map Sum Pairs_character,../data/formatted/buggy_codes/Map Sum Pairs_character.java,../data/formatted/correct_codes/Map Sum Pairs.java,../data/formatted/debugged_codes_f_c/Map Sum Pairs_character.java,character,,,,,0.9029342893477845,0.9151867150616911,0.012252425713906612
Masking Personal Information_nobug,../data/formatted/buggy_codes/Masking Personal Information_nobug.java,../data/formatted/correct_codes/Masking Personal Information.java,../data/formatted/debugged_codes_f_c/Masking Personal Information_nobug.java,nobug,,,,,0.8722548351290708,0.8722548351290708,0.0
Match Substring After Replacement_index,../data/formatted/buggy_codes/Match Substring After Replacement_index.java,../data/formatted/correct_codes/Match Substring After Replacement.java,../data/formatted/debugged_codes_f_c/Match Substring After Replacement_index.java,index,,,,,0.9032560151542385,0.9223600422582177,0.019104027103979182
Matchsticks to Square_index,../data/formatted/buggy_codes/Matchsticks to Square_index.java,../data/formatted/correct_codes/Matchsticks to Square.java,../data/formatted/debugged_codes_f_c/Matchsticks to Square_index.java,index,,,,,0.9170937890462176,0.8811991497560332,-0.03589463929018444
Matrix Block Sum_condition,../data/formatted/buggy_codes/Matrix Block Sum_condition.java,../data/formatted/correct_codes/Matrix Block Sum.java,../data/formatted/debugged_codes_f_c/Matrix Block Sum_condition.java,condition,,,,,0.929061953300329,0.4995874960761387,-0.4294744572241903
Matrix Cells in Distance Order_condition,../data/formatted/buggy_codes/Matrix Cells in Distance Order_condition.java,../data/formatted/correct_codes/Matrix Cells in Distance Order.java,../data/formatted/debugged_codes_f_c/Matrix Cells in Distance Order_condition.java,condition,,,,,0.9212831665690702,0.9416809608953591,0.020397794326288965
Matrix Diagonal Sum_character,../data/formatted/buggy_codes/Matrix Diagonal Sum_character.java,../data/formatted/correct_codes/Matrix Diagonal Sum.java,../data/formatted/debugged_codes_f_c/Matrix Diagonal Sum_character.java,character,,,,,0.9102633384539698,0.94028414268469,0.030020804230720177
Max Area of Island_operation,../data/formatted/buggy_codes/Max Area of Island_operation.java,../data/formatted/correct_codes/Max Area of Island.java,../data/formatted/debugged_codes_f_c/Max Area of Island_operation.java,operation,,,,,0.9308751906143891,0.8070989795091819,-0.1237762111052072
Max Chunks To Make Sorted II_value,../data/formatted/buggy_codes/Max Chunks To Make Sorted II_value.java,../data/formatted/correct_codes/Max Chunks To Make Sorted II.java,../data/formatted/debugged_codes_f_c/Max Chunks To Make Sorted II_value.java,value,,,,,0.9295056645365891,0.15088672081095172,-0.7786189437256374
Max Chunks To Make Sorted_index,../data/formatted/buggy_codes/Max Chunks To Make Sorted_index.java,../data/formatted/correct_codes/Max Chunks To Make Sorted.java,../data/formatted/debugged_codes_f_c/Max Chunks To Make Sorted_index.java,index,,,,,0.8696411409204066,0.9276606642583355,0.058019523337928924
